,Unnamed: 0,Unnamed: 0.1,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
178,3108,0.0714400643604183,0.3530035300353003,0.8,0.5,0.5,1.0,0.0,1.0,0.0,0.967741935483871,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0007408779403593,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0870332029752319,0.0063063063063063,0.0063063063063063,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045,0.0027027027027027,0.230825220635065,0.3333333333333333,0.7682008368200837,0.3375527426160337,0.2108454024924216,0.2492384381057878,0.7763157894736842,0.0
179,3110,0.0714860360878059,0.2554025540255402,0.8,0.5,0.5,1.0,0.0,1.0,0.0,0.032258064516129,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0003704389701796,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0864964343225212,0.0063063063063063,0.0063063063063063,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045,0.0018018018018018,0.3239013738513329,0.0808080808080808,0.8184100418410042,0.4472573839662447,0.4061973728528124,0.355857103295486,0.5789473684210527,0.0
180,3120,0.0717158947247442,0.2554025540255402,0.8,0.5,0.0,0.0,0.0,1.0,0.0,0.967741935483871,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0011113169105389,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0836592285867648,0.0063063063063063,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0465116279069767,0.2692307692307693,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.0,0.0045045045045045,0.0027027027027027,0.1463015194249841,1.0,0.8184100418410042,0.1687763713080168,0.0222297069720444,0.149819994461368,0.881578947368421,0.0
181,3129,0.0719227674979887,0.2554025540255402,0.8,0.0,0.5,1.0,0.0,1.0,0.0,0.967741935483871,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0033339507316169,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0880300590445517,0.0063063063063063,0.0063063063063063,0.8461538461538463,0.0,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045,0.0,0.4602856882904194,0.6565656565656566,0.8184100418410042,0.3248945147679324,0.3442236443246884,0.4256438659651066,0.7236842105263157,0.0
182,3134,0.0720376968164578,0.2554025540255402,0.8,0.5,0.5,0.5,0.0,1.0,0.0,0.967741935483871,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0066679014632339,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0908672647803082,0.0063063063063063,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.0045045045045045,0.0,0.6635428987353289,0.1515151515151515,0.8184100418410042,0.320675105485232,0.5712361064331425,0.8227637773469952,0.7763157894736842,0.0
183,3138,0.0721296402712331,0.2554025540255402,0.8,0.0,0.5,0.0,0.0,1.0,0.0,0.967741935483871,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0011113169105389,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0864964343225212,0.0063063063063063,0.0081081081081081,0.0,0.3076923076923077,0.5,1.0,0.0930232558139534,0.2692307692307693,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.0,0.0045045045045045,0.0027027027027027,0.1554908561550359,0.4646464646464647,0.8184100418410042,0.3881856540084388,0.0943078477601886,0.1182497923013015,0.7368421052631579,0.0
184,3141,0.0721985978623146,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0014817558807186,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.1028295376121462,0.0018018018018018,0.0,0.0,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045,0.0081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,3161,0.0726583151361912,0.1486014860148601,0.2,0.5,0.5,0.0,0.986111111111111,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0070383404334135,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0825090100452419,0.0009009009009009,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.2692307692307693,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.0,0.0,0.0081081081081081,0.4653807660813393,0.1414141414141414,1.0,0.4556962025316455,0.5998652745031997,0.5599556909443367,0.5789473684210527,1.0
186,3179,0.0730720606826801,0.1486014860148601,0.0,0.5,0.5,0.0,0.0833333333333333,1.0,0.0,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0074087794035932,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0855762594893029,0.0,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.2692307692307693,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.0,0.0,0.0081081081081081,0.4534619233918661,0.101010101010101,1.0,0.4725738396624472,0.5756146850791513,0.5366934367211299,0.631578947368421,1.0
187,3183,0.0731640041374554,0.1486014860148601,0.0,0.5,0.5,1.0,0.986111111111111,1.0,0.0,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0177810705686238,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0958515451269074,0.0,0.0009009009009009,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0081081081081081,0.3729414975889364,0.0707070707070707,1.0,0.6455696202531646,0.4745705624789491,0.4214898919966768,0.6842105263157894,1.0
188,3218,0.0739685093667394,0.3530035300353003,0.4,0.5,0.5,0.5,0.0833333333333333,1.0,0.6666666666666667,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0125949249861085,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0874932903918411,0.0054054054054054,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0009009009009009,0.0,0.0081081081081081,0.6368847238649805,0.1212121212121212,0.7682008368200837,0.670886075949367,0.7628831256315257,0.6784824148435337,0.5,1.0
189,3219,0.0739914952304332,0.2554025540255402,0.0,0.5,0.5,0.0,0.0833333333333333,1.0,0.0,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0070383404334135,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.085882984433709,0.0054054054054054,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.2692307692307693,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.0,0.0,0.0081081081081081,0.3631152761350196,0.0606060606060606,0.8184100418410042,0.5358649789029536,0.4250589424048501,0.4106895596787593,0.6447368421052632,1.0
190,3230,0.0742443397310654,0.3530035300353003,0.8,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0018521948508983,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0859596656698105,1.0,1.0,0.0,0.3076923076923077,0.5,1.0,0.0930232558139534,0.2692307692307693,0.5,1.0,0.2,0.8,0.5,1.0,1.0,1.0,1.0,0.0,0.1805113274497316,0.7272727272727273,0.7682008368200837,0.1645569620253164,0.0798248568541596,0.2689005815563556,1.0,0.0
191,3232,0.074290311458453,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0070383404334135,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0841193160033739,1.0,1.0,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.0769230769230769,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,1.0,1.0,1.0,0.0009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,3234,0.0743362831858407,0.3530035300353003,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.967741935483871,0.0,1.0,1.0,1.0,0.0055565845526949,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0825856912813434,1.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0018018018018018,0.5238831771449368,0.3434343434343435,0.7682008368200837,0.3080168776371307,0.5119568878410239,0.5923566878980892,0.7894736842105263,0.0
193,3248,0.0746580852775543,0.3530035300353003,0.8,0.5,0.5,0.0,0.0,1.0,0.0,0.032258064516129,1.0,1.0,1.0,1.0,0.0011113169105389,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0848094471282877,1.0,1.0,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.2692307692307693,0.5,1.0,0.2,0.8,0.5,1.0,1.0,1.0,1.0,0.0027027027027027,0.5238831771449368,0.3434343434343435,0.7682008368200837,0.3080168776371307,0.5119568878410239,0.5923566878980892,0.7894736842105263,0.0
194,3249,0.0746810711412481,0.3530035300353003,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0040748286719762,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0895636837665823,1.0,1.0,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,1.0,1.0,1.0,0.0018018018018018,0.5238831771449368,0.3434343434343435,0.7682008368200837,0.3080168776371307,0.5119568878410239,0.5923566878980892,0.7894736842105263,0.0
195,3263,0.0750028732329617,0.3530035300353003,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.967741935483871,0.0,1.0,1.0,1.0,0.0029635117614373,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0879533778084502,1.0,1.0,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0018018018018018,0.2216358839050132,0.2828282828282829,0.7682008368200837,0.2236286919831223,0.2044459413944089,0.3112711160343395,1.0,0.0
196,3330,0.0765429261004482,0.3530035300353003,0.0,0.5,0.5,1.0,0.986111111111111,1.0,0.0,0.967741935483871,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0166697536580848,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0937044705160647,0.0,0.0072072072072072,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0009009009009009,0.0,0.0009009009009009,0.0081081081081081,0.4963151669547812,0.0606060606060606,0.7682008368200837,0.8059071729957805,0.5924553721791849,0.5380780947106065,0.4868421052631578,1.0
197,3387,0.0778531203309964,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.967741935483871,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0100018521948508,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.087186565447435,0.0,0.0072072072072072,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0009009009009009,0.0,0.3394595578200346,0.0101010101010101,0.8585774058577406,0.5021097046413502,0.4503199730549006,0.4076433121019108,0.5,0.0
198,3425,0.0787265831513619,0.3530035300353003,0.0,0.5,0.5,0.5,0.0138888888888888,1.0,0.0,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0077792183737729,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0862663906142166,0.0054054054054054,0.0081081081081081,0.0769230769230769,0.3076923076923077,1.0,1.0,0.0930232558139534,0.2692307692307693,1.0,1.0,0.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0081081081081081,0.8084796651806023,0.2222222222222222,0.7682008368200837,0.4852320675105485,0.9966318625799933,0.8648573802270839,0.5657894736842105,1.0
199,3432,0.0788874841972187,0.3598035980359803,0.0,0.5,0.5,1.0,0.0833333333333333,1.0,0.0,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0148175588071865,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0928609769189479,0.0054054054054054,0.0054054054054054,0.0769230769230769,0.0769230769230769,1.0,0.6666666666666667,0.0930232558139534,0.1538461538461538,1.0,0.6666666666666667,0.0,0.2,1.0,0.6666666666666667,0.0,0.0,0.0,0.0081081081081081,0.2364661996178692,0.0808080808080808,0.7782426778242678,0.6244725738396624,0.2967329067025934,0.4234284131819441,0.8289473684210525,1.0
200,3437,0.0790024135156878,0.3598035980359803,0.0,0.5,0.5,0.0,0.0833333333333333,1.0,0.0,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0092609742544915,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0887201901694655,0.0054054054054054,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.2692307692307693,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.0,0.0,0.0081081081081081,0.3841324720225639,0.0909090909090909,0.7782426778242678,0.4641350210970463,0.4897271808689794,0.6721129880919413,0.8289473684210525,1.0
201,3440,0.0790713711067693,0.2554025540255402,0.0,0.5,0.5,1.0,0.0833333333333333,1.0,0.0,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0129653639562882,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0919408020857296,0.0054054054054054,0.0054054054054054,0.0769230769230769,0.0769230769230769,1.0,0.6666666666666667,0.0930232558139534,0.1538461538461538,1.0,0.6666666666666667,0.2,0.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.0081081081081081,0.6686379765262488,0.0606060606060606,0.8184100418410042,0.5864978902953586,0.7938699898955878,0.7416228191636666,0.5,1.0
202,3456,0.0794391449258705,1.0,0.2,0.5,1.0,0.0,0.986111111111111,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0044452676421559,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.087339927919638,0.0054054054054054,0.0054054054054054,0.0769230769230769,0.0769230769230769,1.0,0.6666666666666667,0.0465116279069767,0.1538461538461538,1.0,0.6666666666666667,0.2,0.2,1.0,0.6666666666666667,0.0,0.0,0.0018018018018018,0.0081081081081081,0.2426530797925575,0.2222222222222222,0.8585774058577406,0.3755274261603375,0.1721118221623442,0.279700913874273,0.9605263157894736,1.0
203,3458,0.0794851166532582,0.2554025540255402,0.0,0.5,0.5,1.0,0.986111111111111,1.0,0.0,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0077792183737729,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0906372210720036,0.0054054054054054,0.0054054054054054,0.0769230769230769,0.1538461538461538,1.0,0.6666666666666667,0.0930232558139534,0.1538461538461538,1.0,0.6666666666666667,0.0,0.2,1.0,0.6666666666666667,0.0,0.0,0.0009009009009009,0.0081081081081081,0.5509962696751888,0.0202020202020202,0.8184100418410042,0.6075949367088607,0.7878073425395756,0.7053447798393797,0.5,1.0
204,3496,0.0803585794736237,0.1486014860148601,0.0,0.5,0.5,1.0,0.0138888888888888,1.0,0.0,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0196332654195221,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0939345142243692,0.0054054054054054,0.0054054054054054,0.0769230769230769,0.0769230769230769,1.0,0.6666666666666667,0.0930232558139534,0.1538461538461538,1.0,0.6666666666666667,0.0,0.2,1.0,0.6666666666666667,0.0,0.0,0.0,0.0081081081081081,0.6357929214812119,0.0707070707070707,1.0,0.561181434599156,0.8134051869316268,0.7233453337025755,0.3684210526315789,1.0
205,3526,0.0810481553844385,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0066679014632339,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0895636837665823,0.0,0.0072072072072072,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0009009009009009,0.0018018018018018,0.2636702756801019,0.0707070707070707,0.8585774058577406,0.3839662447257383,0.2640619737285281,0.2949321517585156,0.8289473684210525,0.0
206,3563,0.0818986323411102,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.967741935483871,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0100018521948508,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0863430718503182,0.0009009009009009,0.0072072072072072,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0009009009009009,0.0,0.3394595578200346,0.0101010101010101,0.8585774058577406,0.5021097046413502,0.4503199730549006,0.4076433121019108,0.5,0.0
207,3574,0.0821514768417423,0.3530035300353003,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0018521948508983,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.091710758377425,0.0,0.0072072072072072,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0009009009009009,0.0018018018018018,0.230825220635065,0.3333333333333333,0.7682008368200837,0.3375527426160337,0.2108454024924216,0.2492384381057878,0.7763157894736842,0.0
208,3600,0.0827491092977818,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.967741935483871,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0088905352843119,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.1012192316540142,0.0072072072072072,0.0072072072072072,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0009009009009009,0.0045045045045045,0.2066236011281958,0.0202020202020202,0.8585774058577406,0.5274261603375527,0.2650724149545301,0.3287178067017446,0.5,0.0
209,3619,0.0831858407079646,0.2554025540255402,0.0,0.5,0.5,1.0,0.986111111111111,1.0,0.0,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0100018521948508,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0983820259182577,0.0054054054054054,0.0054054054054054,0.0769230769230769,0.0769230769230769,1.0,0.6666666666666667,0.0930232558139534,0.1538461538461538,1.0,0.6666666666666667,0.0,0.2,1.0,0.6666666666666667,0.0,0.0,0.0,0.0081081081081081,0.4431807842780457,0.2222222222222222,0.8184100418410042,0.6075949367088607,0.488043112158976,0.4417058986430351,0.763157894736842,1.0
210,3623,0.0832777841627399,0.3598035980359803,0.2,0.5,0.5,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0107427301352102,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0856529407254044,0.0054054054054054,0.0054054054054054,0.0769230769230769,0.1538461538461538,1.0,0.6666666666666667,0.0930232558139534,0.1538461538461538,1.0,0.6666666666666667,0.0,0.2,1.0,0.6666666666666667,0.0,0.0,0.0018018018018018,0.0081081081081081,0.3262669456828314,0.0505050505050505,0.7782426778242678,0.5780590717299577,0.4156281576288312,0.4821379119357518,0.7236842105263157,1.0
211,3643,0.0837375014366164,0.3530035300353003,0.2,0.5,0.5,0.0,0.0277777777777777,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0070383404334135,0.5,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0838892722950693,0.0009009009009009,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.2692307692307693,0.5,1.0,0.2,0.8,0.5,1.0,0.0009009009009009,0.0,0.0,0.0081081081081081,0.4520061868801747,0.1616161616161616,0.7682008368200837,0.5232067510548523,0.5671943415291344,0.5247853780116312,0.6973684210526315,1.0
212,3690,0.0848178370302264,0.3530035300353003,0.8,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0025930727912576,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0897937274748868,0.0009009009009009,0.0018018018018018,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045,0.0,0.535165135110545,0.0606060606060606,0.7682008368200837,0.5780590717299577,0.5604580666891209,0.5546939905843257,0.4473684210526315,0.0
213,3703,0.0851166532582461,0.1486014860148601,0.8,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0009009009009009,0.0,0.0009009009009009,0.0088905352843119,1.0,0.0009009009009009,0.0,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.1181657848324514,0.0,0.0,0.0769230769230769,0.1538461538461538,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045,0.0027027027027027,0.7425166044945866,0.1212121212121212,1.0,0.8649789029535864,0.83496126641967,0.7986707283301024,0.6578947368421052,0.0
214,3716,0.0854154694862659,0.1486014860148601,0.8,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0009009009009009,0.0,0.0009009009009009,0.0055565845526949,1.0,0.0009009009009009,0.0,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0851928533087953,0.0009009009009009,0.0009009009009009,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045,0.0018018018018018,0.3827677190428533,0.3737373737373737,1.0,0.3924050632911392,0.4193331087908387,0.3658266408197175,0.5921052631578947,0.0
215,3717,0.0854384553499597,0.1486014860148601,0.8,0.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0025930727912576,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0881067402806533,0.0009009009009009,0.0081081081081081,0.0,0.3076923076923077,0.5,1.0,0.0930232558139534,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.0045045045045045,0.0072072072072072,0.6217814575561824,0.7676767676767677,1.0,0.1561181434599156,0.1791849107443583,0.5109387981168652,1.0,0.0
216,3747,0.0861280312607746,0.1486014860148601,0.8,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0003704389701796,1.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0899470899470899,0.0009009009009009,0.0009009009009009,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.1538461538461538,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045,0.0018018018018018,0.5188790828859977,0.7777777777777778,1.0,0.160337552742616,0.4051869316268103,0.6383273331487123,0.763157894736842,0.0
