,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
5732,16940,4,1,1,1,9,2,1,1,2,2,2,2,5000,2,2,2,2,1,1,1,3,5,45,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,8555,17,76700,111,2040,2810,38,1
5733,16220,0,1,1,2,6,2,1,1,1,2,2,2,455000,2,2,2,2,2,1,1,3,5,137,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6565,8,75800,111,1758,2431,25,1
5734,16220,0,1,1,2,1,2,1,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,62,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,5614,13,75800,87,1175,1457,38,1
5735,99999,0,1,1,2,1,2,1,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,43,2,1,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,3523,6,79700,98,1044,2138,40,1
5736,99999,0,1,1,2,6,2,1,1,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,80,1,3,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,6253,18,79700,107,1174,1907,22,1
5737,16940,2,1,1,1,6,2,3,1,1,2,2,2,95000,2,2,2,2,2,1,1,3,5,36,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4790,25,76700,72,1456,2042,33,1
5738,99999,0,1,1,2,6,2,1,32,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,60,1,1,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,6987,19,79700,112,1446,2284,25,1
5739,16940,1,1,1,0,9,2,2,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,33,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,3,10,3273,29,76700,55,621,1617,76,1
5740,16940,0,1,1,2,1,2,1,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,103,1,1,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4237,5,76700,117,1459,1812,23,1
5741,16220,0,1,1,0,6,2,1,32,1,2,2,2,75000,2,2,2,2,2,1,1,3,5,32,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,2718,9,75800,112,736,1289,76,1
5742,16940,0,1,1,2,6,2,1,1,1,2,2,2,425000,2,2,2,2,2,1,1,3,5,139,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,2631,22,76700,123,871,1330,72,1
5743,16940,2,0,1,1,6,2,3,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,74,1,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,1
5744,16940,0,1,1,2,6,2,1,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,96,1,1,2,2,2,2,5,5,2,2,2,1,2,2,2,1,1,10,4332,18,76700,89,742,1804,76,1
5745,99999,4,1,1,0,9,2,1,1,2,2,2,2,15000,2,2,2,2,2,1,1,3,5,58,3,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,6,10,3354,9,79700,97,952,1462,72,1
5746,16220,0,1,1,2,6,2,1,1,1,2,2,2,335000,3,2,2,2,2,1,2,3,5,151,3,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4853,6,75800,109,1332,1883,40,1
5747,16220,0,1,1,2,71,2,1,1,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,119,2,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6565,8,75800,111,1758,2431,25,1
5748,99999,0,1,1,1,6,2,1,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,222,2,1,2,2,2,2,5,5,2,2,1,1,2,2,1,1,1,10,6987,19,79700,112,1446,2284,25,1
5749,16220,4,1,1,1,9,2,1,1,2,2,2,2,5000,2,2,2,2,1,1,1,3,5,39,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,4387,14,75800,79,1080,1734,60,1
5750,16940,0,0,1,2,1,2,1,1,1,2,2,1,185000,3,2,2,2,2,1,3,3,5,384,1,1,1,1,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,1
5751,16220,0,1,1,2,6,2,1,4,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,62,3,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,3684,10,75800,149,1253,1337,28,1
5752,99999,0,1,1,0,9,2,1,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,75,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,4458,6,79700,88,976,1856,64,1
5753,16940,2,1,1,2,71,2,3,1,1,2,2,2,305000,2,2,2,2,2,2,1,1,1,74,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,1
5754,99999,0,1,1,1,9,2,1,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,65,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4944,13,79700,112,1634,2229,40,1
5755,16220,1,1,1,0,9,2,2,1,1,2,2,2,125000,2,2,2,2,2,1,1,3,5,23,9,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,3,10,4592,37,75800,47,859,1662,59,1
5756,16940,0,1,1,0,6,2,1,1,1,2,2,2,365000,2,2,2,2,2,1,1,3,5,90,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4344,45,76700,64,922,2286,55,1
5757,16220,4,1,1,1,9,2,1,1,2,2,2,2,5000,2,2,2,2,1,1,1,3,5,50,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,4791,12,75800,93,1272,1750,48,1
5758,99999,0,1,1,0,6,2,1,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,63,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,4458,6,79700,88,976,1856,64,1
5759,16940,1,2,1,2,6,2,2,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,77,3,2,2,1,2,2,5,6,2,2,1,2,2,2,1,1,3,10,4916,19,76700,58,1317,1878,27,1
5760,99999,0,1,1,2,0,2,1,1,1,2,2,1,135000,3,2,2,2,2,1,3,3,5,81,3,1,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,4458,6,79700,88,976,1856,64,1
5761,16940,1,1,1,2,6,2,2,1,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,113,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,4237,5,76700,117,1459,1812,23,1
5762,16940,2,1,1,2,6,2,3,1,1,2,2,2,365000,2,2,2,2,2,1,1,3,5,75,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4237,5,76700,117,1459,1812,23,1
5763,16940,0,1,1,0,6,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,57,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,1866,18,76700,96,655,897,58,1
5764,16940,0,1,1,1,6,2,1,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,71,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4351,15,76700,104,1042,1504,40,1
5765,16940,0,2,1,0,6,2,1,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,71,3,3,2,1,2,2,5,5,2,2,2,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,1
5766,16220,2,1,1,1,6,2,3,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,33,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4865,13,75800,106,1352,1802,29,1
5767,16220,0,1,1,0,6,2,1,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,55,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,5614,13,75800,87,1175,1457,38,1
5768,99999,0,1,1,0,1,2,1,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,24,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,2003,32,79700,89,571,932,63,1
5769,16940,1,1,1,2,6,2,2,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,139,3,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,8555,17,76700,111,2040,2810,38,1
5770,99999,0,1,1,0,9,2,1,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,59,3,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,6253,18,79700,107,1174,1907,22,1
5771,16940,2,1,1,2,6,2,3,1,1,2,2,2,435000,2,2,2,2,2,1,1,3,5,116,3,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,1
5772,16220,1,1,1,1,71,2,2,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,49,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,6087,10,75800,100,1851,2487,33,1
5773,99999,0,1,1,2,6,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,71,2,3,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,6987,19,79700,112,1446,2284,25,1
5774,16940,2,1,1,2,0,2,3,1,1,2,2,2,465000,2,2,2,2,2,1,1,3,5,223,3,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4686,12,76700,152,1751,1966,36,1
5775,16940,2,1,0,1,6,2,3,1,1,2,2,2,125000,2,2,2,2,2,1,1,3,5,42,2,10,2,5,2,4,3,8,2,4,1,5,2,4,1,1,1,10,4351,15,76700,104,1042,1504,40,1
5776,16940,2,1,1,2,6,2,3,1,1,2,2,2,455000,2,2,2,2,2,1,1,3,5,78,3,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4351,15,76700,104,1042,1504,40,1
5777,16220,0,1,1,2,6,2,1,31,1,2,2,2,445000,2,2,2,2,2,1,1,3,5,162,3,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,10,6565,8,75800,111,1758,2431,25,1
5778,99999,0,1,1,2,6,2,1,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,150,3,3,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,6987,19,79700,112,1446,2284,25,1
5779,99999,1,0,1,2,9,2,2,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,68,3,1,1,1,2,2,5,5,2,2,2,1,2,2,2,1,3,10,2578,14,79700,80,750,1299,59,1
5780,16940,2,1,1,2,6,2,3,1,1,2,2,2,395000,2,2,2,2,2,1,1,3,5,148,2,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,1
5781,16940,2,1,1,2,6,2,3,1,1,2,2,2,375000,2,2,2,2,2,1,1,3,5,82,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,1
5782,16940,1,1,1,2,9,2,2,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,46,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,4332,18,76700,89,742,1804,76,1
5783,16220,0,1,1,0,6,2,1,32,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,62,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,3312,20,75800,119,726,930,38,1
5784,99999,0,1,1,0,1,2,1,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,45,3,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,3852,15,79700,75,420,1381,76,1
5785,16220,1,1,1,0,71,2,2,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,64,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,3,10,4422,22,75800,89,954,1712,72,1
5786,16940,1,1,1,0,9,2,2,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,38,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,3,10,4790,25,76700,72,1456,2042,33,1
5787,16940,0,1,1,1,6,2,1,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,47,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,1
5788,16940,0,1,1,2,6,2,1,31,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,185,3,2,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,7965,17,76700,128,2462,3075,38,1
5789,16940,0,1,1,1,1,2,1,1,1,2,2,2,165000,2,2,2,2,2,1,2,3,5,60,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,1
5790,99999,0,1,1,2,0,2,1,32,1,2,2,2,375000,2,2,2,2,2,1,1,3,5,231,9,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,3523,6,79700,98,1044,2138,40,1
5791,16940,0,1,1,2,1,2,1,31,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,107,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,1
5792,16940,0,1,1,1,1,2,1,32,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,50,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,1
5793,16940,0,1,1,2,1,2,1,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,135,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6053,21,76700,96,1425,2501,56,1
5794,16940,0,1,1,0,1,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,42,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,1
5795,99999,0,1,1,2,0,2,1,31,1,2,2,2,375000,2,2,2,2,2,1,1,3,5,269,9,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,3523,6,79700,98,1044,2138,40,1
5796,99999,0,1,1,2,1,2,1,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,36,3,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,2003,9,79700,97,835,2099,36,1
5797,16940,0,1,1,2,0,2,1,31,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,218,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,1
5798,16940,4,1,1,2,0,2,1,4,2,2,1,2,105000,2,2,2,2,2,1,1,3,5,164,2,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,10,4237,5,76700,117,1459,1812,23,1
5799,16940,1,1,1,2,2,2,2,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,69,1,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,3,10,4790,25,76700,72,1456,2042,33,1
5800,99999,0,1,1,2,1,2,1,31,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,58,1,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4951,66,79700,89,1029,1593,37,1
5801,99999,0,1,1,1,1,2,1,32,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,65,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6851,9,79700,129,1996,2300,27,1
5802,99999,0,1,1,2,0,2,1,32,1,2,2,2,435000,3,2,2,2,2,1,1,3,5,69,9,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,1,6854,7,79700,111,2191,3628,19,0
5803,99999,0,1,1,2,3,2,1,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,74,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6851,9,79700,129,1996,2300,27,1
5804,99999,0,1,1,1,3,2,1,1,1,2,2,2,375000,2,2,2,2,2,1,1,3,5,247,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,5933,11,79700,122,1634,3517,22,1
5805,99999,0,1,1,1,1,2,1,32,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,95,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6053,6,79700,93,1656,2405,37,1
5806,99999,0,1,1,2,1,2,1,32,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,87,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6053,6,79700,93,1656,2405,37,1
5807,0,0,1,1,2,0,2,1,32,1,1111,1111,1111,35000,2,1111,1111,1111,1111,1,1,1111,1111,53,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,10,0,0,0,0,0,0,0,1
5808,0,0,1,1,2,0,2,1,32,1,1111,1111,1111,65000,2,1111,1111,1111,1111,1,2,1111,1111,159,1111,1111,2,2,1,1,5,5,1,1,2,1,1,1,1111,1111,1111,10,0,0,0,0,0,0,0,1
5809,0,0,1,1,2,0,2,1,31,1,1111,1111,1111,305000,2,1111,1111,1111,1111,1,1,1111,1111,231,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,10,0,0,0,0,0,0,0,1
5810,0,0,1,1,2,0,2,1,1,1,1111,1111,1111,125000,2,1111,1111,1111,1111,1,3,1111,1111,122,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,10,0,0,0,0,0,0,0,1
5811,0,0,1,1,1,0,2,1,31,1,1111,1111,1111,205000,2,1111,1111,1111,1111,1,1,1111,1111,24,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,10,0,0,0,0,0,0,0,1
5812,0,0,1,1,2,0,2,1,31,1,1111,1111,1111,75000,2,1111,1111,1111,1111,1,1,1111,1111,105,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,10,0,0,0,0,0,0,0,1
5813,0,0,1,1,2,0,2,1,31,1,1111,1111,1111,55000,2,1111,1111,1111,1111,1,1,1111,1111,111,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,10,0,0,0,0,0,0,0,1
5814,16940,0,1,1,2,0,2,1,32,1,1111,1111,1111,35000,2,1111,1111,1111,1111,1,1,1111,1111,75,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,10,5283,11,76700,138,1702,1910,19,1
5815,99999,0,1,1,1,0,2,1,1,1,1111,1111,1111,55000,2,1111,1111,1111,1111,1,1,1111,1111,58,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,10,3174,19,79700,85,1058,1628,44,1
5816,16940,0,1,1,2,0,2,1,32,1,1111,1111,1111,105000,2,1111,1111,1111,1111,1,1,1111,1111,156,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,10,4969,26,76700,110,1365,1907,33,1
5817,99999,4,1,2,2,0,2,1,31,2,1111,1111,1111,75000,2,1111,1111,1111,1111,1,2,1111,1111,203,1111,1111,2,2,2,2,5,1,2,2,1,2,2,2,1111,1111,1111,10,7986,15,79700,120,1638,3195,24,1
5818,0,0,1,1,2,0,2,1,1,1,1111,1111,1111,145000,2,1111,1111,1111,1111,1,3,1111,1111,187,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,10,0,0,0,0,0,0,0,1
5819,16940,0,1,1,2,0,2,1,1,1,1111,1111,1111,25000,3,1111,1111,1111,1111,2,1,1111,1111,38,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,3,4790,25,76700,72,1456,2042,33,0
5820,16940,0,1,1,2,0,2,1,1,1,1111,1111,1111,355000,2,1111,1111,1111,1111,1,1,1111,1111,559,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,10,8158,9,76700,113,2682,3341,23,1
5821,99999,0,1,1,1,71,2,1,31,1,2,2,2,115000,3,2,2,2,2,1,2,3,5,76,1,10,2,5,3,4,5,8,3,4,1,5,3,4,1,1,1,10,2003,9,79700,97,835,2099,36,1
5822,99999,0,1,1,2,1,2,1,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,55,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,3496,4,79700,112,1071,1432,49,1
5823,99999,0,1,1,2,71,2,1,31,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,85,9,2,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,3442,6,79700,121,1103,1724,34,1
5824,99999,3,1,1,2,71,2,4,1,1,1111,1111,1111,125000,2,1111,1111,1111,1111,1,1,1111,1111,73,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,2613,25,79700,92,591,1115,58,1
5825,16940,0,1,1,1,0,2,1,31,1,1111,1111,1111,105000,3,1111,1111,1111,1111,1,3,1111,1111,445,1111,1111,2,5,1,4,5,8,1,4,1,5,1,4,1111,1111,1111,1111,4332,18,76700,89,742,1804,76,1
5826,99999,3,1,1,1,71,2,4,1,1,1111,1111,1111,205000,2,1111,1111,1111,1111,1,1,1111,1111,69,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,5871,22,79700,91,1664,2331,39,1
5827,99999,0,1,1,2,0,2,1,31,1,1111,1111,1111,55000,2,1111,1111,1111,1111,2,1,1111,1111,72,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,1111,4140,21,79700,91,986,1593,44,1
5828,16940,0,1,1,0,0,2,1,1,1,1111,1111,1111,195000,2,1111,1111,1111,1111,1,1,1111,1111,90,1111,1111,2,5,2,4,5,8,2,4,2,5,2,4,1111,1111,1111,1111,6053,21,76700,96,1425,2501,56,1
5829,99999,1,1,1,2,0,2,2,1,1,1111,1111,1111,195000,3,1111,1111,1111,1111,2,1,1111,1111,59,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,1111,3930,85,79700,79,739,1276,37,0
5830,99999,0,1,1,1,0,2,1,1,1,1111,1111,1111,75000,3,1111,1111,1111,1111,1,3,1111,1111,95,1111,1111,2,5,1,4,5,8,1,4,1,5,1,4,1111,1111,1111,1111,2613,25,79700,92,591,1115,58,1
5831,99999,0,1,1,2,0,2,1,1,1,1111,1111,1111,165000,3,1111,1111,1111,1111,1,3,1111,1111,76,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,1111,3496,4,79700,112,1071,1432,49,1
5832,99999,0,1,1,2,0,2,1,1,1,1111,1111,1111,185000,3,1111,1111,1111,1111,1,3,1111,1111,136,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,1111,3496,4,79700,112,1071,1432,49,1
5833,99999,3,1,1,1,71,2,4,1,1,1111,1111,1111,195000,2,1111,1111,1111,1111,1,1,1111,1111,65,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,4140,21,79700,91,986,1593,44,1
5834,99999,0,1,1,2,71,2,1,1,1,1111,1111,1111,225000,2,1111,1111,1111,1111,1,1,1111,1111,103,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,1996,8,79700,96,645,961,37,1
5835,99999,2,1,1,2,0,2,3,1,1,1111,1111,1111,225000,3,1111,1111,1111,1111,2,1,1111,1111,92,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,1111,4951,66,79700,89,1029,1593,37,0
5836,99999,0,1,1,1,0,2,1,1,1,1111,1111,1111,165000,2,1111,1111,1111,1111,2,1,1111,1111,35,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,4089,11,79700,84,1260,1696,37,1
5837,99999,0,1,1,2,0,2,1,1,1,1111,1111,1111,145000,2,1111,1111,1111,1111,1,1,1111,1111,33,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,1111,3496,4,79700,112,1071,1432,49,1
5838,99999,3,1,1,2,71,2,4,1,1,1111,1111,1111,205000,2,1111,1111,1111,1111,1,1,1111,1111,92,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,1111,3496,4,79700,112,1071,1432,49,1
5839,99999,0,1,1,0,0,2,1,31,1,1111,1111,1111,25000,2,1111,1111,1111,1111,2,1,1111,1111,36,1111,1111,2,5,1,4,5,8,1,4,2,5,1,4,1111,1111,1111,1111,4140,21,79700,91,986,1593,44,1
5840,99999,0,1,1,2,0,2,1,1,1,1111,1111,1111,275000,3,1111,1111,1111,1111,1,2,1111,1111,87,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,3496,4,79700,112,1071,1432,49,0
5841,99999,3,1,1,1,71,2,4,1,1,1111,1111,1111,135000,2,1111,1111,1111,1111,1,1,1111,1111,48,1111,1111,2,5,1,4,5,8,1,4,1,5,1,4,1111,1111,1111,1111,4140,21,79700,91,986,1593,44,1
5842,99999,0,1,1,2,0,2,1,1,1,1111,1111,1111,225000,2,1111,1111,1111,1111,1,1,1111,1111,135,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,4406,13,79700,92,1502,2229,37,1
5843,99999,3,1,1,2,71,2,4,1,1,1111,1111,1111,175000,2,1111,1111,1111,1111,1,1,1111,1111,59,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,5545,20,79700,79,1378,2089,39,1
5844,99999,0,1,1,0,0,2,1,31,1,1111,1111,1111,75000,2,1111,1111,1111,1111,2,1,1111,1111,29,1111,1111,2,5,2,4,5,8,2,4,2,5,2,4,1111,1111,1111,1111,4089,11,79700,84,1260,1696,37,1
5845,99999,0,1,1,2,0,2,1,31,1,1111,1111,1111,95000,2,1111,1111,1111,1111,2,1,1111,1111,37,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,1111,4140,21,79700,91,986,1593,44,1
5846,99999,0,1,1,2,0,2,1,1,1,1111,1111,1111,185000,3,1111,1111,1111,1111,1,3,1111,1111,276,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,1111,1714,7,79700,99,655,1350,35,1
5847,99999,3,1,1,1,71,2,4,1,1,1111,1111,1111,95000,2,1111,1111,1111,1111,1,1,1111,1111,42,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,4406,13,79700,92,1502,2229,37,1
5848,99999,0,1,1,0,0,2,1,1,1,1111,1111,1111,225000,2,1111,1111,1111,1111,1,1,1111,1111,77,1111,1111,2,5,1,4,5,8,1,4,2,5,1,4,1111,1111,1111,1111,3496,4,79700,112,1071,1432,49,1
5849,99999,3,1,1,0,71,2,4,1,1,1111,1111,1111,165000,2,1111,1111,1111,1111,1,1,1111,1111,38,1111,1111,2,5,1,4,5,8,1,4,2,5,1,4,1111,1111,1111,1111,4140,21,79700,91,986,1593,44,1
5850,99999,3,1,2,2,71,2,4,1,1,1111,1111,1111,255000,2,1111,1111,1111,1111,1,1,1111,1111,70,1111,1111,2,2,1,1,5,2,1,1,1,2,1,1,1111,1111,1111,1111,4406,13,79700,92,1502,2229,37,1
