,Unnamed: 0,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
942,942,31084,4,0,1,0,0,2,1,4,2,2,2,2,55000,3,2,2,2,2,1,1,3,5,100,8,10,1,5,2,4,5,8,2,4,2,5,2,4,1,1,6,9,5454,78,73100,100,829,1086,50,1
1156,1156,40140,4,1,1,2,71,2,1,1,2,2,1,2,55000,2,2,1,2,2,1,1,3,5,217,1,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,10,7020,48,69700,177,1701,2017,12,0
1209,1209,23420,4,1,1,1,71,2,1,1,2,2,1,2,145000,2,2,1,2,2,1,1,3,5,690,2,9,2,3,2,2,5,5,2,2,1,1,2,2,2,1,6,10,3643,34,57300,265,1151,1229,37,0
746,746,0,0,1,1,1,5,2,1,1,1,2,2,2,395000,3,2,2,2,2,1,3,3,5,2999,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,0,0,0,0,0,0,0,0
347,347,31084,0,0,1,2,0,2,1,1,1,2,2,2,305000,3,2,2,2,2,1,1,3,5,89,9,8,1,1,2,2,5,5,2,2,2,1,2,2,2,1,1,10,3156,95,73100,46,157,245,51,1
113,113,11244,0,1,1,2,0,2,1,31,1,2,2,2,675000,3,2,2,2,2,1,1,3,5,316,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,6,8074,35,97900,141,1699,2111,31,1
317,317,11244,0,0,1,1,71,2,1,32,1,2,2,2,255000,3,2,2,2,2,1,1,3,5,72,3,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,8383,81,97900,41,715,1154,48,0
271,271,31084,0,0,1,0,0,2,1,31,1,2,2,2,605000,3,2,2,2,2,1,1,3,5,120,2,10,1,5,2,4,5,8,2,4,2,5,2,4,2,1,6,1,2783,91,73100,68,343,826,63,1
1228,1228,41940,4,1,2,2,0,2,1,4,2,2,1,2,105000,3,2,2,2,2,1,1,3,5,204,9,8,2,2,2,2,5,2,2,2,1,2,2,2,1,1,6,9,3012,36,129900,147,443,766,45,1
511,511,31084,2,2,1,2,71,2,3,31,1,2,2,2,475000,3,2,1,2,2,1,1,3,5,0,9,1,2,1,2,2,5,5,2,2,1,2,2,2,2,1,6,10,4372,22,73100,201,1248,1468,50,0
1217,1217,41500,4,1,1,2,0,2,1,2,2,2,1,2,55000,3,2,1,2,2,1,1,3,5,92,8,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,1,3783,27,74100,168,782,1349,54,1
1222,1222,41884,4,0,1,2,0,2,1,1,2,2,1,2,265000,3,2,1,2,2,1,1,3,5,102,1,9,1,1,2,2,5,5,2,2,1,2,2,2,2,1,6,1,8699,89,133800,52,584,1624,39,1
814,814,31084,4,1,1,1,0,2,1,4,2,2,1,2,215000,3,2,2,2,2,1,1,3,5,286,8,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,1,3100,25,73100,239,699,1060,48,1
1225,1225,41884,4,2,2,2,0,2,1,2,2,2,1,2,155000,3,2,2,2,2,1,1,3,5,200,8,9,2,1,2,2,5,1,2,2,1,2,2,2,1,1,6,4,5082,60,133800,88,1320,1588,36,1
456,456,36084,0,0,1,1,0,2,1,32,1,2,2,2,305000,3,2,2,2,2,1,1,3,5,87,9,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,4347,87,111700,57,761,1213,55,1
1348,1348,46700,4,1,1,2,0,2,1,4,2,2,1,2,35000,3,2,2,2,2,1,1,3,5,62,9,8,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,1,9221,33,85700,83,2967,4514,15,1
379,379,31084,0,1,1,0,71,2,1,32,1,2,2,2,355000,3,2,2,2,2,1,3,3,5,341,1,10,2,5,1,4,5,8,1,4,2,5,1,4,2,1,6,10,5322,25,73100,177,796,1548,55,0
1558,1558,40900,4,1,1,2,71,2,1,1,2,2,1,2,55000,2,2,1,2,2,1,1,3,5,307,1,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,6,10,6992,25,84000,142,1880,2182,23,0
53,53,11244,0,2,1,2,1,1,1,1,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,75,1,3,2,1,2,2,5,5,2,2,1,2,2,2,1,1,1,10,2389,33,97900,131,697,846,58,0
360,360,31084,2,1,1,2,71,2,3,32,1,2,2,2,245000,3,2,2,2,2,1,1,3,5,74,9,8,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,2944,65,73100,101,634,910,25,0
526,526,31084,0,1,0,1,0,2,1,32,1,2,2,2,945000,3,2,2,2,2,1,3,3,5,207,2,10,2,5,2,4,3,8,2,4,1,5,2,4,2,1,6,10,1905,19,73100,282,546,794,62,1
1393,1393,36084,4,1,1,0,0,2,1,2,2,2,1,2,255000,3,2,2,2,2,1,1,3,5,384,8,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,9,2952,29,111700,247,1100,1357,22,1
440,440,31084,0,1,1,2,1,2,1,32,1,2,2,2,455000,3,2,2,2,2,1,1,3,5,109,9,1,2,2,1,1,5,5,1,1,1,2,1,1,2,1,1,10,5456,92,73100,127,905,855,28,0
934,934,31084,4,1,1,1,0,2,1,2,2,2,1,2,35000,3,2,2,2,2,1,1,3,5,53,8,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,1,4835,31,73100,194,1390,1562,40,1
1063,1063,11244,4,1,1,1,71,2,1,4,2,2,1,2,45000,2,2,1,2,2,1,1,3,5,114,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,4991,55,97900,96,1357,1783,39,0
446,446,31084,0,1,1,1,71,2,1,31,1,2,2,2,385000,3,2,2,2,2,1,3,3,5,199,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,2,10,5597,81,73100,90,1094,1334,61,0
1501,1501,44700,4,1,1,0,0,2,1,2,2,2,1,2,55000,3,2,2,2,2,1,1,3,5,115,8,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,1,6857,64,71400,118,1108,1757,30,1
656,656,23420,0,0,1,2,0,2,1,1,1,2,2,2,225000,3,2,2,2,2,1,1,3,5,87,3,9,1,1,2,2,5,5,2,2,1,2,2,2,2,1,6,10,4547,57,57300,162,1171,1347,10,1
1133,1133,11244,4,1,1,1,0,2,1,31,2,2,1,2,195000,3,2,1,2,2,1,1,3,5,118,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,1,6979,43,97900,157,2228,2573,33,1
1124,1124,11244,4,1,1,1,71,2,1,31,2,2,1,2,75000,2,2,1,2,2,1,1,3,5,356,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,7356,38,97900,186,1761,2096,0,0
107,107,40140,0,1,1,1,0,2,1,31,1,2,2,2,375000,3,2,2,2,2,1,1,3,5,172,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,3322,33,69700,99,1141,2152,37,1
229,229,31084,0,1,1,2,5,2,1,32,1,2,2,2,575000,3,2,2,2,2,1,1,3,5,98,9,8,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,4641,88,73100,68,483,600,47,0
436,436,36084,0,1,1,0,6,2,1,32,1,2,2,2,725000,3,2,2,2,2,1,1,3,5,122,8,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,2,10,1984,27,111700,184,529,750,76,0
679,679,31084,0,1,1,1,0,2,1,1,1,2,2,2,425000,3,2,2,2,2,1,1,3,5,112,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,3,6699,76,73100,106,1140,1186,43,1
182,182,11244,0,0,1,1,6,2,1,32,1,2,2,2,485000,3,2,2,2,2,1,3,3,5,252,3,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,4707,44,97900,112,1240,1522,50,0
801,801,31084,4,0,1,2,0,2,1,31,2,2,1,2,325000,3,2,1,2,2,1,1,3,5,334,1,9,1,1,2,2,5,5,2,2,1,2,2,2,2,1,6,1,4139,48,73100,190,1139,1521,44,1
574,574,31084,0,1,1,1,6,2,1,32,1,2,2,2,485000,3,2,2,2,2,1,1,3,5,90,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,3927,38,73100,126,825,1028,52,0
602,602,31084,0,1,1,2,6,2,1,1,1,2,2,2,545000,3,2,2,2,2,1,1,3,5,116,9,8,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,5979,87,73100,63,335,433,51,0
578,578,46700,2,1,2,2,71,2,3,32,1,2,2,2,405000,3,2,2,2,2,1,1,3,5,220,9,3,2,2,2,2,5,3,2,2,1,2,2,2,2,1,1,10,5302,45,85700,111,1279,1589,33,0
219,219,40140,0,1,1,0,6,2,1,32,1,2,2,2,265000,3,2,2,2,2,1,3,3,5,170,2,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,6,10,3597,21,69700,64,904,4312,39,0
1303,1303,36084,4,1,1,1,71,2,1,4,2,2,1,2,55000,2,2,1,2,2,1,1,3,5,75,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,7017,76,111700,108,1072,1942,17,0
18,18,40140,0,0,1,2,71,2,1,2,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,77,7,7,1,1,2,2,5,5,2,2,1,2,2,2,1,2,1,10,7847,70,69700,69,995,2126,29,0
646,646,41940,0,0,1,2,0,2,1,32,1,2,2,2,455000,3,2,2,2,2,1,1,3,5,86,1,9,1,1,2,2,5,5,2,2,2,1,2,2,2,1,2,10,4176,90,129900,52,734,1072,34,1
1340,1340,36084,4,1,1,2,0,2,1,4,2,2,1,2,45000,3,2,1,2,2,1,1,3,5,74,8,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,9,6790,77,111700,94,1555,1913,46,1
1246,1246,41884,0,1,1,1,0,2,1,4,1,2,2,2,125000,3,2,2,2,2,1,1,3,5,140,8,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,9,8041,90,133800,98,1912,2086,39,1
728,728,0,0,1,1,2,0,2,1,1,1,2,2,2,725000,3,2,2,2,2,1,1,3,5,294,1,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,10,0,0,0,0,0,0,0,1
713,713,31084,0,0,1,1,0,2,1,32,1,2,2,2,445000,3,2,2,2,2,1,1,3,5,138,2,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,4783,99,73100,63,337,937,65,1
1415,1415,42034,4,1,1,2,0,2,1,1,2,2,1,2,85000,3,2,1,2,2,1,1,3,5,472,2,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,10,6515,34,151000,76,1587,2056,48,1
1253,1253,41884,4,1,1,1,71,2,1,1,2,2,1,2,85000,2,2,1,2,2,1,1,3,5,182,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,4539,59,133800,68,464,653,26,0
831,831,31084,0,1,1,2,0,2,1,31,1,2,2,2,495000,3,2,2,2,2,1,2,3,5,224,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,1,4756,64,73100,112,880,973,48,1
326,326,40140,1,1,2,2,0,2,2,1,1,2,2,2,385000,3,2,2,2,2,1,1,3,5,86,3,9,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,6019,64,69700,131,1172,1653,22,1
1199,1199,31084,4,1,1,1,71,2,1,31,2,2,1,2,45000,2,2,1,2,2,1,1,3,5,130,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,11642,44,73100,137,2536,3460,21,0
1428,1428,42100,4,1,1,1,0,2,1,31,2,2,1,2,255000,3,2,2,2,2,1,1,3,5,65,8,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,1,3456,13,98000,145,1077,1625,37,1
76,76,40140,0,1,1,2,0,2,1,31,1,2,2,2,205000,3,2,2,2,2,1,2,3,5,164,9,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,5119,23,69700,122,1536,4401,37,1
412,412,31084,0,1,1,1,1,2,1,32,1,2,2,2,475000,2,2,2,2,2,1,1,3,5,89,8,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,2798,37,73100,138,727,946,59,0
1254,1254,41884,4,1,1,1,0,2,1,4,2,2,1,2,215000,3,2,2,2,2,1,1,3,5,320,8,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,9,12511,50,133800,165,2729,251,14,1
1274,1274,36084,4,1,1,2,0,2,1,2,2,2,1,2,75000,3,2,2,2,2,1,1,3,5,166,8,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,1,3939,26,111700,79,1053,1677,29,1
354,354,31084,0,1,1,0,0,2,1,1,1,2,2,2,355000,3,2,2,2,2,1,1,3,5,83,9,9,2,2,2,2,5,5,2,2,2,2,2,2,2,1,6,1,3437,65,73100,108,746,938,0,1
1027,1027,40140,4,1,1,1,0,2,1,2,2,2,2,2,35000,3,2,2,2,2,1,1,3,5,55,8,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,4,7575,62,69700,68,1538,2484,32,1
861,861,31084,4,1,1,1,0,2,1,4,2,2,1,2,75000,3,2,1,2,2,1,1,3,5,340,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,6,7966,32,73100,96,885,840,37,1
1088,1088,11244,4,1,1,1,0,2,1,4,2,2,1,2,225000,3,2,1,2,2,1,2,3,5,283,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,4,7818,36,97900,165,1662,2179,20,1
875,875,31084,4,1,2,2,0,2,1,4,2,2,1,2,35000,3,2,2,2,2,1,1,3,5,235,9,9,2,2,2,2,5,2,2,2,1,2,2,2,1,1,6,9,5522,49,73100,148,934,1187,36,1
1533,1533,46700,4,2,1,2,0,2,1,4,2,2,2,2,75000,3,2,2,2,2,1,1,3,5,120,8,9,1,2,2,2,5,5,2,2,1,2,2,2,1,1,6,3,5302,45,85700,111,1279,1589,33,1
1425,1425,42220,4,1,0,0,71,2,1,4,2,2,1,2,195000,2,2,1,2,2,1,1,3,5,172,2,10,2,5,2,4,3,8,2,4,2,5,2,4,2,1,6,10,5353,26,93300,155,1387,1784,20,0
564,564,31084,0,1,1,0,1,2,1,32,1,2,2,2,455000,3,2,2,2,2,1,1,3,5,79,3,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,3999,20,73100,284,1345,1854,45,0
1126,1126,11244,4,0,1,1,0,2,1,2,2,2,1,2,155000,2,2,1,2,2,1,1,3,5,290,8,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,4071,28,97900,178,1362,1435,56,0
1438,1438,41940,0,1,1,2,0,2,1,4,1,2,1,2,255000,3,2,1,2,2,1,1,3,5,245,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,9,4722,13,129900,133,1306,1747,57,1
981,981,41740,4,1,1,2,0,2,1,1,2,2,1,2,85000,3,2,1,2,2,1,1,3,5,235,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,1,6297,31,86300,132,1083,1522,39,1
940,940,31084,4,1,1,2,71,2,1,1,2,2,1,2,265000,2,2,1,2,2,1,1,3,5,342,1,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,10,4835,31,73100,194,1390,1562,40,0
442,442,31084,0,0,1,1,0,2,1,32,1,2,2,2,405000,3,2,2,2,2,1,1,3,5,67,2,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,6672,94,73100,64,480,1172,54,1
1192,1192,42020,4,1,1,2,71,2,1,31,2,2,1,2,205000,2,2,1,2,2,1,1,3,5,99,1,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,10,6729,51,87500,100,1596,2124,32,0
204,204,31084,0,1,1,0,0,2,1,32,1,2,2,2,195000,3,2,2,2,2,1,3,3,5,75,2,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,6,1,4775,37,73100,132,1217,597,33,1
1411,1411,42220,0,1,1,1,0,2,1,1,1,2,2,2,545000,2,2,2,2,2,1,1,3,5,140,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,5325,31,93300,112,1377,1857,33,0
34,34,31084,0,0,1,1,0,2,1,1,1,2,2,1,605000,2,2,2,1,2,1,3,3,5,1644,2,10,1,5,1,4,5,8,1,4,1,5,1,4,1,1,5,10,8007,51,73100,150,991,1827,60,0
489,489,23420,1,0,1,0,71,2,2,1,1,2,2,2,215000,3,2,2,2,2,1,1,3,5,46,8,10,1,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,3937,41,57300,151,1052,1460,44,0
1482,1482,44700,0,1,1,0,3,2,1,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,77,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6207,82,71400,60,405,1032,38,0
1010,1010,40140,4,1,1,1,0,2,1,4,2,2,1,2,15000,3,2,2,2,2,1,1,3,5,35,8,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,9,4030,80,69700,63,755,1379,27,1
985,985,41740,4,1,1,2,0,2,1,4,2,2,1,2,115000,3,2,2,2,2,1,1,3,5,155,8,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,9,4543,38,86300,102,871,1374,35,1
619,619,31084,0,0,1,1,6,2,1,32,1,2,2,2,285000,3,2,2,2,2,1,1,3,5,53,8,10,11,5,2,4,5,8,2,4,1,5,1,4,2,1,1,10,4796,98,73100,56,300,1047,76,0
648,648,31084,0,1,1,1,5,2,1,32,1,2,2,2,495000,3,2,1,2,2,1,3,3,5,276,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,3380,39,73100,153,768,992,59,0
593,593,31084,0,0,1,2,6,2,1,32,1,2,2,2,355000,3,2,2,2,2,1,1,3,5,109,1,9,1,1,1,1,5,5,2,2,1,2,2,2,2,1,6,10,4975,86,73100,116,835,1197,0,0
5,5,42220,0,1,1,2,0,2,1,31,1,2,2,2,415000,3,2,2,2,2,1,1,3,5,85,7,7,2,2,2,2,5,5,2,2,1,2,2,2,1,2,2,1,3764,25,93300,110,820,1520,49,1
1541,1541,40900,4,1,1,0,71,2,1,1,2,2,1,2,45000,2,2,1,2,2,1,1,3,5,88,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,6,10,5196,34,84000,144,1287,1787,25,0
1003,1003,40140,4,0,1,2,0,2,1,2,2,2,1,2,55000,3,2,2,2,2,1,1,3,5,215,8,9,1,1,2,2,5,5,2,2,1,2,2,2,1,1,6,9,3241,66,69700,101,585,984,17,1
80,80,11244,4,0,1,2,0,2,1,4,2,2,1,2,105000,3,2,2,2,2,1,1,3,5,56,1,1,1,1,2,2,5,5,2,2,1,2,2,2,1,1,5,1,8383,81,97900,41,715,1154,48,1
570,570,0,2,1,0,2,71,2,3,32,1,2,2,2,505000,3,2,2,2,2,1,1,3,5,168,8,9,2,2,2,2,3,3,2,2,1,2,2,2,2,1,1,10,0,0,0,0,0,0,0,0
452,452,31084,1,0,1,2,71,2,2,1,1,2,2,2,555000,3,2,2,2,2,1,1,3,5,124,8,9,1,1,1,1,5,5,1,1,1,2,1,1,2,1,1,10,3201,89,73100,81,475,695,55,0
1508,1508,44700,4,0,1,2,71,2,1,1,2,2,1,2,105000,2,2,1,2,2,1,1,3,5,136,3,9,1,1,2,2,5,5,2,2,1,2,2,2,2,1,6,10,20783,68,71400,166,4063,5820,12,0
191,191,31084,0,1,1,1,6,2,1,32,1,2,2,2,3005000,3,2,2,2,2,1,3,3,5,876,9,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,5521,22,73100,226,1008,982,44,0
1364,1364,36084,4,0,1,0,71,2,1,4,2,2,1,2,505000,2,2,1,2,2,1,1,3,5,253,3,10,1,5,2,4,5,8,2,4,2,5,2,4,2,1,6,10,7899,30,111700,174,2130,2422,54,0
19,19,31084,0,1,1,2,0,2,1,31,1,2,2,2,1495000,2,2,2,2,2,1,1,3,5,417,7,7,2,2,2,2,5,5,2,2,1,2,2,2,1,2,6,10,3272,17,73100,259,963,1453,48,0
1530,1530,40900,4,1,1,0,0,2,1,2,2,2,1,2,105000,3,2,2,2,2,1,1,3,5,60,9,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,9,2338,31,84000,56,292,616,43,1
1185,1185,42020,0,1,1,2,1,2,1,32,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,106,9,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7170,16,87500,134,2387,3075,31,0
54,54,40140,0,1,2,2,0,2,1,32,1,2,2,2,325000,3,2,2,2,2,1,3,3,5,65,3,3,2,2,2,2,2,5,2,2,1,2,2,2,1,1,6,1,6855,50,69700,175,1897,2189,38,1
1235,1235,41884,0,1,1,0,0,2,1,31,1,2,2,2,375000,3,2,2,2,2,1,1,3,5,57,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,1,8011,54,133800,175,2021,2224,22,1
1401,1401,36084,4,1,1,2,71,2,1,1,2,2,1,2,295000,2,2,1,2,2,1,1,3,5,194,2,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,6,10,4260,65,111700,125,1332,1563,32,0
1596,1596,99999,4,1,1,0,0,2,1,2,2,2,1,2,55000,3,2,2,2,2,1,1,3,5,80,8,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,9,4038,10,64800,135,1480,1901,35,1
1609,1609,40900,4,1,1,2,0,2,1,4,2,2,1,2,55000,3,2,1,2,2,1,2,3,5,576,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,10,973,25,84000,102,197,1097,40,1
240,240,31084,0,1,1,1,6,2,1,32,1,2,2,2,1435000,3,2,2,2,2,1,1,3,5,426,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,3894,19,73100,248,1234,1415,45,0
9,9,31084,0,1,1,2,72,2,1,2,1,2,2,2,485000,2,2,2,2,2,1,1,3,5,132,7,7,2,2,2,2,5,5,2,2,1,2,2,2,1,2,6,10,3932,44,73100,97,905,1206,55,0
930,930,40140,4,1,1,1,0,2,1,31,2,2,2,2,125000,3,2,2,2,2,1,1,3,5,205,8,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,1,7772,56,69700,146,1666,2386,27,1
1310,1310,46700,4,1,1,1,71,2,1,31,2,2,1,2,85000,2,2,1,2,2,1,1,3,5,88,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,4425,62,85700,140,1093,1320,19,0
298,298,31084,0,1,1,1,6,2,1,1,1,2,2,2,465000,3,2,2,2,2,1,1,3,5,236,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,8966,46,73100,123,1496,1976,47,0
563,563,31084,0,0,1,1,6,2,1,1,1,2,2,2,645000,3,2,2,2,2,1,1,3,5,171,3,10,1,5,1,4,5,8,1,4,1,5,1,4,2,1,6,10,2764,74,73100,77,618,650,56,0
530,530,23420,0,0,1,1,0,2,1,1,1,2,2,1,195000,3,2,1,2,2,1,1,3,5,69,9,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,9357,75,57300,133,1928,2535,15,1
775,775,31084,4,1,1,2,0,2,1,4,2,2,1,2,235000,2,2,1,2,2,1,1,3,5,355,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,10,5524,92,73100,162,1536,2090,65,0
82,82,11244,0,1,1,2,0,2,1,1,1,2,2,2,1575000,3,2,2,2,2,1,1,3,5,267,3,3,2,2,2,2,5,5,2,2,1,2,2,2,2,1,5,10,4335,28,97900,137,978,1464,39,1
880,880,31084,4,0,1,2,0,2,1,2,2,2,1,2,45000,3,2,2,2,2,1,1,3,5,102,9,8,1,1,2,2,5,5,2,2,1,2,2,2,1,1,6,1,6279,86,73100,112,1259,1467,55,1
319,319,37100,0,1,1,0,6,2,1,32,1,2,2,2,295000,3,2,2,2,2,1,1,3,5,119,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,6834,66,97800,62,1055,1936,51,0
1477,1477,41940,4,1,2,2,71,2,1,1,2,2,1,2,355000,2,2,1,2,2,1,1,3,5,310,3,9,2,3,2,2,5,2,2,2,2,1,2,2,2,1,6,10,6845,86,129900,86,1500,1984,40,0
161,161,31084,0,0,1,0,0,2,1,2,1,2,2,2,365000,3,2,2,2,2,1,3,3,5,106,8,10,1,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,4682,72,73100,92,681,843,57,1
789,789,31084,4,1,1,2,0,2,1,2,2,2,1,2,155000,3,2,2,2,2,1,1,3,5,360,9,8,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,9,4422,41,73100,168,1163,1641,68,1
481,481,31084,0,0,1,2,0,2,1,32,1,2,2,2,965000,3,2,2,2,2,1,1,3,5,242,9,1,1,1,2,2,5,5,2,2,1,2,2,2,2,1,6,1,4741,80,73100,123,990,1154,59,1
529,529,31084,2,0,1,1,2,2,3,32,1,2,2,2,515000,3,2,1,2,2,1,1,3,5,0,8,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,6594,84,73100,94,855,1310,52,0
66,66,31084,0,1,1,0,1,2,1,32,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,47,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4330,65,73100,164,1090,1311,0,0
315,315,40140,1,0,1,1,71,2,2,1,1,2,2,2,315000,3,2,2,2,2,1,1,3,5,90,8,9,1,1,2,2,5,5,2,2,1,1,2,2,2,1,1,10,4460,92,69700,82,673,987,29,0
519,519,42200,0,1,1,2,0,2,1,32,1,2,2,2,995000,3,2,2,2,2,1,1,3,5,332,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,10,7274,35,79300,104,1898,2858,30,1
761,761,31084,4,1,1,1,0,2,1,4,2,2,1,2,325000,3,2,1,2,2,1,1,3,5,231,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,4,4261,96,73100,65,231,431,46,1
1439,1439,41940,0,1,1,0,0,2,1,31,1,2,2,2,495000,3,2,2,2,2,1,1,3,5,69,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,1,2545,40,129900,85,609,1042,36,1
1249,1249,41884,4,1,1,1,0,2,1,2,2,2,1,2,205000,3,2,1,2,2,1,1,3,5,494,9,8,2,2,2,2,5,5,2,2,1,1,2,2,1,1,6,4,6140,52,133800,119,1154,1923,76,1
692,692,31084,0,1,1,2,0,2,1,32,1,2,2,2,365000,3,2,2,2,2,1,3,3,5,88,9,8,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,1,6473,95,73100,105,1212,1603,59,1
223,223,40140,0,1,1,1,0,2,1,32,1,2,2,2,245000,3,2,2,2,2,1,3,3,5,180,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,3488,99,69700,49,325,851,54,1
