,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
6173,16940,0,1,1,1,1,2,1,1,1,2,2,2,165000,2,2,2,2,2,1,2,3,5,60,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,0
6175,16940,0,1,1,2,1,2,1,31,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,107,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
6176,16940,0,1,1,1,1,2,1,32,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,50,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
6177,16940,0,1,1,2,1,2,1,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,135,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6053,21,76700,96,1425,2501,56,0
6178,16940,0,1,1,0,1,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,42,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,0
6432,16940,0,1,1,0,3,1,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,43,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,8555,17,76700,111,2040,2810,38,0
6440,16220,0,1,1,0,1,2,1,32,1,2,2,2,105000,2,2,2,2,2,1,1,3,5,22,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
6451,16940,1,1,1,1,2,2,2,32,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,74,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,6053,21,76700,96,1425,2501,56,0
6458,16940,2,1,1,1,2,2,3,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,89,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,8555,17,76700,111,2040,2810,38,0
6472,16940,0,0,1,1,3,2,1,32,1,2,2,2,125000,2,2,2,2,2,1,1,3,5,25,2,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,3273,29,76700,55,621,1617,76,0
6481,16220,0,1,1,1,3,2,1,32,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,85,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,6087,10,75800,100,1851,2487,33,0
6491,16940,0,1,1,1,3,1,1,1,1,2,2,2,155000,2,2,2,2,2,1,3,3,5,202,2,9,2,2,2,2,5,5,2,2,1,1,2,2,1,1,2,10,6053,21,76700,96,1425,2501,56,0
6504,16940,2,1,1,1,2,2,3,32,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,90,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
6519,16940,1,1,1,2,2,1,2,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,127,2,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,3,10,6053,21,76700,96,1425,2501,56,0
6537,16940,1,1,1,0,2,2,2,32,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,89,1,9,2,3,2,2,5,6,2,2,2,3,2,2,1,1,3,10,8555,17,76700,111,2040,2810,38,0
6544,16940,0,1,1,1,1,1,1,1,1,2,2,2,345000,2,2,2,2,2,1,1,3,5,103,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
6550,16940,0,1,1,0,3,2,1,31,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,102,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,2,10,7965,17,76700,128,2462,3075,38,0
6560,16220,1,1,1,1,2,2,2,32,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,66,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,6087,10,75800,100,1851,2487,33,0
6562,16940,0,0,1,0,0,2,1,32,1,2,2,2,175000,3,2,2,2,2,1,3,3,5,47,2,10,1,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,7965,17,76700,128,2462,3075,38,1
6563,16940,2,1,1,2,2,2,3,32,1,2,2,2,485000,2,2,2,2,2,1,1,3,5,85,3,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
6577,16940,2,1,2,2,2,1,3,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,101,3,9,2,2,2,2,3,5,2,2,1,2,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,0
6597,16940,0,1,1,1,3,2,1,31,1,2,2,2,85000,2,2,2,2,2,1,1,3,5,73,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,8555,17,76700,111,2040,2810,38,0
6599,99999,0,1,1,1,1,2,1,1,1,2,2,2,575000,2,2,2,2,2,1,1,3,5,280,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,2,1,10,4830,7,79700,152,1268,3732,27,0
6613,16220,0,1,1,2,1,2,1,1,1,2,2,2,375000,2,2,2,2,2,1,1,3,5,119,2,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,4071,3,75800,145,1302,2222,34,0
6621,16940,0,1,1,2,1,2,1,32,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,116,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,8158,9,76700,113,2682,3341,23,0
6635,16220,0,1,1,1,1,1,1,1,1,2,2,2,355000,2,2,2,2,2,1,1,3,5,185,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6565,8,75800,111,1758,2431,25,0
6636,16940,1,1,1,2,2,2,2,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,37,2,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,3,10,8555,17,76700,111,2040,2810,38,0
6641,16940,0,1,1,1,1,2,1,1,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,88,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0
6644,16940,0,1,1,2,1,2,1,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,96,1,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,6053,21,76700,96,1425,2501,56,0
6645,16940,0,1,1,0,6,2,1,32,1,2,2,2,125000,2,2,2,2,2,1,3,3,5,40,1,9,2,2,2,2,5,5,2,2,2,2,2,2,1,1,2,10,7965,17,76700,128,2462,3075,38,0
6652,16940,0,1,1,2,1,1,1,1,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,70,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,0
6659,16940,1,1,1,0,2,2,2,32,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,95,3,9,2,3,2,2,5,6,2,2,2,3,2,2,1,1,3,10,8158,9,76700,113,2682,3341,23,0
6665,16940,2,1,1,1,2,2,3,32,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,58,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
6678,16940,0,1,1,1,3,2,1,31,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,63,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,7965,17,76700,128,2462,3075,38,0
6685,16940,0,1,1,1,1,2,1,32,1,2,2,2,395000,2,2,2,2,2,1,1,3,5,95,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4686,12,76700,152,1751,1966,36,0
6693,16220,0,1,1,2,6,2,1,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,86,3,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4387,14,75800,79,1080,1734,60,0
6700,16220,0,1,1,0,1,2,1,32,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,76,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
6708,16940,2,1,1,1,2,2,3,32,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,70,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,0
6734,99999,0,1,1,2,6,2,1,31,1,2,2,2,955000,2,2,2,2,2,1,1,3,5,407,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,2,6,10,7986,15,79700,120,1638,3195,24,0
6736,16940,0,1,1,2,3,1,1,1,1,2,2,2,415000,2,2,2,2,2,1,1,3,5,89,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,5283,11,76700,138,1702,1910,19,0
6739,16220,0,1,1,0,1,2,1,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,40,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4853,6,75800,109,1332,1883,40,0
6747,16940,0,1,1,2,1,2,1,31,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,96,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
6756,16940,2,1,1,1,2,1,3,1,1,2,2,2,395000,2,2,2,2,2,1,1,3,5,138,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0
6763,16940,1,1,1,0,2,2,2,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,37,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,3,10,3273,29,76700,55,621,1617,76,0
6765,16220,0,1,1,1,1,2,1,1,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,42,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4341,9,75800,99,1422,1914,57,0
6766,16940,0,1,1,2,3,2,1,1,1,2,2,2,485000,2,2,2,2,2,1,1,3,5,227,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,5283,11,76700,138,1702,1910,19,0
6775,16940,2,1,1,1,2,1,3,1,1,2,2,2,575000,2,2,2,2,2,1,1,3,5,139,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
6779,16940,0,1,1,0,3,2,1,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,39,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,6053,21,76700,96,1425,2501,56,0
6790,16940,1,0,1,2,2,2,2,32,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,128,3,9,1,1,2,2,5,5,2,2,1,2,2,2,1,1,3,10,8555,17,76700,111,2040,2810,38,0
6811,16940,0,1,1,1,1,2,1,32,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,91,2,9,2,3,2,2,5,6,2,2,1,3,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
6812,16940,0,1,1,1,3,2,1,32,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,24,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,7965,17,76700,128,2462,3075,38,0
6813,16940,1,2,1,2,2,2,2,32,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,155,2,9,1,2,2,2,5,5,2,2,2,1,2,2,1,1,3,10,7965,17,76700,128,2462,3075,38,0
6841,16220,1,1,1,2,2,2,2,1,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,95,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,4865,13,75800,106,1352,1802,29,0
6842,16940,1,1,1,2,2,2,2,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,121,2,9,2,2,1,2,5,5,1,2,1,2,1,2,2,1,3,10,7965,17,76700,128,2462,3075,38,0
6845,16220,0,1,1,0,1,2,1,31,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,99,3,9,2,3,2,2,5,6,2,2,2,3,2,2,1,1,1,10,7178,6,75800,95,2007,3182,44,0
6850,16220,0,1,1,0,1,1,1,1,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,119,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6087,10,75800,100,1851,2487,33,0
6859,16220,0,1,1,2,1,2,1,1,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,131,3,9,2,3,2,2,5,6,2,2,1,2,2,2,1,1,1,10,4865,13,75800,106,1352,1802,29,0
6860,99999,2,1,1,2,2,2,3,1,1,2,2,2,525000,2,2,2,2,2,1,1,3,5,167,1,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,1,10,5933,11,79700,122,1634,3517,22,0
6868,16220,1,1,1,1,0,2,2,32,1,2,2,2,165000,3,2,2,2,2,1,1,3,5,46,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,3,9,7178,6,75800,95,2007,3182,44,1
6871,16940,0,1,1,1,1,2,1,31,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,70,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0
6876,16940,0,1,1,0,1,2,1,32,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,60,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
6877,16220,0,1,1,0,1,1,1,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,70,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6087,10,75800,100,1851,2487,33,0
6886,16220,0,1,1,1,1,2,1,1,1,2,2,2,345000,2,2,2,2,2,1,1,3,5,65,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,4071,3,75800,145,1302,2222,34,0
6899,16940,0,1,1,1,3,2,1,32,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,84,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,7965,17,76700,128,2462,3075,38,0
6921,16220,0,1,1,1,3,2,1,32,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,88,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4853,6,75800,109,1332,1883,40,0
6935,16940,0,1,1,2,0,2,1,32,1,2,2,2,165000,3,2,2,2,2,1,1,3,5,81,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,1
6936,16220,0,1,1,0,1,2,1,31,1,2,2,2,125000,2,2,2,2,2,1,1,3,5,29,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
6947,16220,0,1,1,1,1,2,1,32,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,91,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6565,8,75800,111,1758,2431,25,0
6953,16940,1,0,1,1,2,2,2,32,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,114,3,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,8158,9,76700,113,2682,3341,23,0
6956,16220,0,1,1,2,3,2,1,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,113,2,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,2,10,6087,10,75800,100,1851,2487,33,0
6959,16940,0,1,1,2,3,2,1,31,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,120,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,10,8555,17,76700,111,2040,2810,38,0
6967,16940,0,1,1,2,3,2,1,32,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,125,3,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,2,10,6053,21,76700,96,1425,2501,56,0
6973,16940,0,1,1,2,3,2,1,31,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,127,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,10,8158,9,76700,113,2682,3341,23,0
6975,16940,1,1,1,1,2,1,2,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,114,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,4237,5,76700,117,1459,1812,23,0
6986,16940,0,1,1,2,3,2,1,32,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,151,2,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
6997,16940,0,1,1,1,1,2,1,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,85,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
6998,99999,0,1,1,2,1,2,1,1,1,2,2,2,645000,2,2,2,2,2,1,1,3,5,190,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4830,7,79700,152,1268,3732,27,0
7000,16940,0,1,1,1,3,2,1,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,137,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
7006,16220,1,1,1,1,2,1,2,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,87,1,9,2,3,2,2,5,6,2,2,1,3,2,2,1,1,3,10,7178,6,75800,95,2007,3182,44,0
7007,16220,0,1,1,0,0,2,1,32,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,164,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
7009,16220,0,1,1,1,1,1,1,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,129,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
7024,16940,1,1,1,1,2,2,2,32,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,75,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,5283,11,76700,138,1702,1910,19,0
7044,16940,0,1,1,0,1,1,1,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,62,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,0
7063,16220,0,1,1,1,1,2,1,1,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,70,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6565,8,75800,111,1758,2431,25,0
7067,16940,0,1,1,0,1,2,1,31,1,2,2,2,365000,2,2,2,2,2,1,1,3,5,67,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,5283,11,76700,138,1702,1910,19,0
7079,16940,0,1,1,1,1,2,1,32,1,2,2,2,425000,2,2,2,2,2,1,1,3,5,122,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,5283,11,76700,138,1702,1910,19,0
7102,16940,2,1,1,2,2,2,3,32,1,2,2,2,455000,2,2,2,2,2,1,1,3,5,145,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,5283,11,76700,138,1702,1910,19,0
7112,16940,0,1,1,0,1,2,1,1,1,2,2,2,105000,2,2,2,2,2,1,3,3,5,98,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
7118,16940,0,2,1,2,1,2,1,32,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,171,1,9,2,1,2,2,5,5,2,2,2,1,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
7123,16940,0,1,1,0,3,2,1,32,1,2,2,2,385000,2,2,2,2,2,1,1,3,5,76,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,7965,17,76700,128,2462,3075,38,0
7127,16220,0,1,1,1,1,2,1,31,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,52,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
7130,16220,0,1,1,2,3,1,1,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,128,1,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,6565,8,75800,111,1758,2431,25,0
7135,16940,0,1,1,1,3,2,1,31,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,95,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,7965,17,76700,128,2462,3075,38,0
7146,16940,1,1,1,0,2,2,2,32,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,49,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,3,10,7965,17,76700,128,2462,3075,38,0
7159,16220,2,0,1,1,2,2,3,32,1,2,2,2,355000,2,2,2,2,2,1,1,3,5,107,3,9,1,3,2,2,5,6,2,2,1,3,2,2,1,1,1,10,6565,8,75800,111,1758,2431,25,0
7161,16940,0,1,1,0,3,2,1,31,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,137,1,9,2,3,2,2,5,6,2,2,2,3,2,2,1,1,2,10,8555,17,76700,111,2040,2810,38,0
7174,16940,0,1,1,0,3,2,1,32,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,65,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,4332,18,76700,89,742,1804,76,0
7183,16940,0,1,1,1,3,2,1,31,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,69,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,8555,17,76700,111,2040,2810,38,0
7192,16940,0,1,1,1,3,2,1,4,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,46,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,4351,15,76700,104,1042,1504,40,0
7211,16220,0,1,1,0,3,2,1,32,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,75,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
7214,16940,0,1,1,0,1,2,1,31,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,40,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
7220,16940,2,1,1,0,2,2,3,32,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,55,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
7241,16940,0,1,1,2,3,2,1,1,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,62,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,8555,17,76700,111,2040,2810,38,0
7242,16940,0,1,1,0,1,2,1,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,53,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
7250,16940,0,0,1,1,3,2,1,31,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,45,1,10,11,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,4969,26,76700,110,1365,1907,33,0
7259,16940,0,1,2,1,1,2,1,32,1,2,2,2,415000,2,2,2,2,2,1,1,3,5,83,3,9,2,2,2,2,5,23,2,2,1,3,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
7262,16940,0,1,1,2,3,2,1,1,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,131,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,2,10,7965,17,76700,128,2462,3075,38,0
7272,16940,2,1,1,1,2,2,3,32,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,76,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4351,15,76700,104,1042,1504,40,0
7288,16220,1,1,1,0,2,2,2,31,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,65,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,3,10,4071,3,75800,145,1302,2222,34,0
7292,16940,0,1,1,0,3,2,1,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,41,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,0
7301,16940,2,1,1,2,2,2,3,32,1,2,2,2,465000,2,2,2,2,2,1,1,3,5,147,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,5283,11,76700,138,1702,1910,19,0
7306,16220,0,1,1,0,1,2,1,32,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,77,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
7309,16940,0,1,1,1,1,2,1,32,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,50,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
7313,16940,0,1,1,0,3,2,1,31,1,2,2,2,375000,2,2,2,2,2,1,1,3,5,49,3,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,2,10,4237,5,76700,117,1459,1812,23,0
7336,16220,0,1,1,1,1,2,1,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,75,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,4791,12,75800,93,1272,1750,48,0
7337,16940,0,1,1,0,1,2,1,32,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,55,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0
7344,16940,0,1,1,2,0,2,1,31,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,110,2,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,2,10,6053,21,76700,96,1425,2501,56,0
7348,16940,0,1,1,1,3,2,1,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,47,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,8555,17,76700,111,2040,2810,38,0
7372,16220,0,1,1,0,0,2,1,31,1,2,2,2,125000,2,2,2,2,2,1,1,3,5,77,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,7178,6,75800,95,2007,3182,44,0
7376,16220,0,1,1,1,0,2,1,32,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,153,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,4071,3,75800,145,1302,2222,34,0
7383,16220,0,1,1,1,0,2,1,32,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,53,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
7391,16220,0,1,1,1,1,2,1,1,1,2,2,2,415000,2,2,2,2,2,1,1,3,5,82,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,3684,10,75800,149,1253,1337,28,0
7407,16220,0,1,1,2,1,2,1,31,1,2,2,2,385000,2,2,2,2,2,1,1,3,5,121,1,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,4071,3,75800,145,1302,2222,34,0
7420,16940,0,1,1,2,3,2,1,32,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,134,1,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,0
