,Unnamed: 0,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
8277,0.190253994,0.148601486,0.2,0.5,0,0,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.011113169,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.086496434,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0,0.001801802,0.008108108,0.573742153,0.686868687,1,0.312236287,0.309195015,0.473829964,0.986842105,0
8280,0.190322951,0.148601486,0.2,0.5,0,0.5,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.012224486,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.086726478,0.001801802,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0,0.8,1,1,0,0,0.001801802,0.008108108,0.341188245,0.797979798,1,0.240506329,0.188952509,0.320132927,0.921052632,0
8282,0.190368923,0.148601486,0.2,0.5,0,1,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.009260974,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.086573116,0.001801802,0.001801802,0.076923077,0.076923077,1,0.666666667,0.046511628,0.05,1,0.666666667,0.2,0,1,0.666666667,0,0,0,0.008108108,0.577654445,0.585858586,1,0.248945148,0.537891546,0.522846857,0.684210526,0
8318,0.191196414,0.148601486,0,0.5,0,1,0.013888889,1,0,0,0,0.000900901,0.000900901,0.000900901,0.013706242,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.094164558,0.000900901,0.000900901,0.076923077,0.153846154,1,0.666666667,0.046511628,0.05,1,0.666666667,0,0.2,1,0.666666667,0.000900901,0,0,0.008108108,0.835501774,0.515151515,1,0.303797468,0.666217582,0.670174467,0.447368421,0
8335,0.191587174,0.255402554,0.2,0.5,0,0.5,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.004445268,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.083812591,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0,0.8,1,1,0,0,0,0.008108108,0.46729142,0.191919192,0.818410042,0.345991561,0.614348265,0.558847965,0.657894737,0
8341,0.191725089,0.255402554,0.2,0.5,0,0.5,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.006297462,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.084656085,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0,0.8,1,1,0.000900901,0,0,0.008108108,0.243471932,0.202020202,0.818410042,0.658227848,0.245200404,0.283577956,0.434210526,0
8343,0.191771061,0.255402554,0,0.5,0,0.5,0.013888889,1,0,0,0,0.000900901,0.000900901,0.000900901,0.004815707,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.082125604,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0,0.8,1,1,0,0,0,0.008108108,0.34673824,0.080808081,0.818410042,0.523206751,0.394408892,0.416505123,0.552631579,0
8345,0.191817033,0.255402554,0.2,0.5,0,0,0.027777778,1,0.333333333,0.032258065,0,0.000900901,0.000900901,0.000900901,0.004815707,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.08373591,0.000900901,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0,0.001801802,0.008108108,0.466108634,0.131313131,0.818410042,0.493670886,0.542270125,0.5319856,0.552631579,0
8347,0.191863004,0.255402554,0.2,0.5,0,0.5,0.027777778,1,0.333333333,0.032258065,0,0.000900901,0.000900901,0.000900901,0.004445268,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.082125604,0.001801802,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0,0.8,1,1,0,0,0.001801802,0.008108108,0.345464471,0.929292929,0.818410042,0.375527426,0.367126979,0.371642204,0.763157895,0
8348,0.19188599,0.255402554,0,0.5,0,0,0.013888889,1,0,0,0,0.000900901,0.000900901,0.000900901,0.004445268,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,1,0.001801802,0.003603604,0.088643509,0.000900901,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0,0,0.008108108,0.45337094,0.646464646,0.818410042,0.388185654,0.421017178,0.441428967,0.697368421,0
8364,0.192253764,0.255402554,0,0.5,0,1,0.013888889,1,0,0,0,0.000900901,0.000900901,0.000900901,0.011483608,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.088030059,0.001801802,0.000900901,0.076923077,0.076923077,1,0.666666667,0.046511628,0.05,1,0.666666667,0,0.2,1,0.666666667,0,0,0.004504505,0.008108108,0.251387499,0.050505051,0.818410042,0.53164557,0.297743348,0.296870673,0.526315789,0
8367,0.192322722,0.255402554,0,0.5,0,0,0.013888889,1,0,0,0,0.000900901,0.000900901,0.000900901,0.008520096,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.08496281,0.001801802,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0,0,0.008108108,0.302793194,0.161616162,0.818410042,0.35443038,0.342202762,0.378842426,0.842105263,0
8373,0.192460637,0.255402554,0.2,0.5,0,0.5,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.007779218,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.087033203,0.000900901,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0,0.8,1,1,0,0,0.001801802,0.008108108,0.398780821,0.262626263,0.818410042,0.451476793,0.478275514,0.43672113,0.75,0
8387,0.192782439,0.255402554,0.2,0.5,0,0,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.005927024,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.086573116,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0,0,0.008108108,0.353380038,0.727272727,0.818410042,0.257383966,0.261367464,0.35530324,0.776315789,0
8394,0.19294334,0.255402554,0.2,0.5,0,0,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.007779218,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.086113028,0.000900901,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0,0.001801802,0.008108108,0.228277682,0.363636364,0.818410042,0.35021097,0.232738296,0.235114927,0.736842105,0
8435,0.19388576,0.255402554,0.2,1,1,0,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.008890535,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.089640365,0,0.001801802,0,0.076923077,1,0.666666667,0.093023256,0.05,1,0.666666667,0.2,0.2,1,0.666666667,0,0,0.001801802,0.008108108,0.402784096,0.03030303,0.818410042,0.548523207,0.533512967,0.499861534,0.697368421,0
8444,0.194092633,0.35300353,0.2,0.5,0,0,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.008520096,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.085576259,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0,0.001801802,0.008108108,0.316804658,0.414141414,0.768200837,0.257383966,0.237453688,0.334256439,0.986842105,0
8483,0.194989082,0.35300353,0.2,0.5,1,0,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.008520096,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.090253815,0.000900901,0,0.076923077,0.076923077,1,0.666666667,0.093023256,1,1,0.666666667,0.2,0.2,1,0.666666667,0.000900901,0,0,0.008108108,0.300700573,0.060606061,0.768200837,0.708860759,0.355338498,0.477983938,0.815789474,0
8487,0.195081025,0.35300353,0.2,0.5,0,0.5,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.006297462,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.082585691,0.000900901,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0,0.8,1,1,0,0,0.001801802,0.008108108,0.610044582,0.252525253,0.768200837,0.375527426,0.502526103,0.677928552,0.644736842,0
8491,0.195172969,0.35300353,0.2,0.5,0,0.5,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.008149657,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.084426041,0.001801802,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0,0.8,1,1,0.000900901,0,0,0.008108108,0.610044582,0.252525253,0.768200837,0.375527426,0.502526103,0.677928552,0.644736842,0
8506,0.195517757,0.35300353,0.2,0.5,0,0.5,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.00703834,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.086879841,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0,0.8,1,1,0.000900901,0,0,0.008108108,0.277408789,0.616161616,0.768200837,0.286919831,0.223981138,0.333979507,0.486842105,0
8507,0.195540742,0.35300353,0.2,0.5,1,1,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.012224486,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.088413465,0.000900901,0,0.076923077,0.076923077,1,0.666666667,0.093023256,0.1,1,0.666666667,0,0.2,1,0.666666667,0,0,0.001801802,0.008108108,0.412610318,0.060606061,0.768200837,0.459915612,0.444930953,0.440598172,0.552631579,0
8605,0.197793357,0.255402554,0.2,0.5,0,0.5,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.007408779,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.08496281,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0,0.8,1,1,0.000900901,0,0,0.008108108,0.45337094,0.646464646,0.818410042,0.388185654,0.421017178,0.441428967,0.697368421,0
8622,0.198184117,0.35300353,0.2,0.5,0,0,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.01074273,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.086036347,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0,0.001801802,0.008108108,0.370121008,0.464646465,0.768200837,0.278481013,0.186931627,0.376903905,1,0
8632,0.198413975,0.35300353,0.2,0.5,0,0,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.007408779,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.083275822,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0,0.001801802,0.008108108,0.617141297,0.444444444,0.768200837,0.286919831,0.309195015,0.556632512,0.842105263,0
8636,0.198505919,0.255402554,0,0.5,0,0,0.013888889,1,0,0,0,0.000900901,0.000900901,0.000900901,0.008520096,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0.5,0.001801802,0.003603604,0.088260103,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0,0,0.008108108,0.352834137,0.454545455,0.818410042,0.438818565,0.450656787,0.3882581,0.736842105,0
8639,0.198574876,0.148601486,0.2,0.5,0,0,0.027777778,1,0.333333333,0.032258065,0,0.000900901,0.000900901,0.000900901,0.008520096,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.087263247,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0,0.001801802,0.008108108,0.431807843,0.868686869,1,0.215189873,0.167733244,0.386042647,1,0
8641,0.198620848,0.148601486,0.2,0.5,0,1,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.008520096,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.085422897,0.000900901,0.000900901,0.076923077,0.076923077,1,0.666666667,0.046511628,0.05,1,0.666666667,0.2,0,1,0.666666667,0,0,0.001801802,0.008108108,0.577654445,0.585858586,1,0.248945148,0.537891546,0.522846857,0.684210526,0
8645,0.198712792,1,0.2,0.5,0,0,0.027777778,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.006297462,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.083199141,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0,0.001801802,0.008108108,0.462924211,0.080808081,0.858577406,0.35021097,0.5661839,0.50429244,0.552631579,0
8701,0.2,0.35300353,0.2,0.5,0,1,0.986111111,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.006667901,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.084195997,0.005405405,0.005405405,0.076923077,0.076923077,0.5,0.333333333,0.046511628,0.05,0.5,0.333333333,0,0.2,0.5,0.333333333,0,0,0,0.008108108,0.445000455,0.444444444,0.768200837,0.345991561,0.270461435,0.336748823,0.697368421,0
9192,0.211286059,0.148601486,0.2,0.5,0,0.5,0.125,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.008890535,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.084042635,0,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0,0.8,0.5,1,0,0,0,0.008108108,0.731689564,0.373737374,1,0.278481013,0.668912092,0.599003046,0.657894737,0
9334,0.214550052,0.35300353,0,0.5,1,1,0.083333333,1,0,0.967741935,0,0.000900901,0.000900901,0.000900901,0.015187998,0,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.095698183,0.007207207,0,0.076923077,0.076923077,0.5,0.333333333,0.023255814,0.1,0.5,0.333333333,0.2,0,0.5,0.333333333,0,0,0,0.008108108,0.599035575,0.141414141,0.768200837,0.603375527,0.776692489,0.633896428,0.592105263,0
9411,0.216319963,0.35300353,0.2,0.5,0,1,0,1,0.333333333,1,0,0.000900901,0.000900901,0.000900901,0.001481756,1,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.085192853,0,0.007207207,0.076923077,0.076923077,0.5,0,0.046511628,0.05,0.5,0,0,0.2,0.5,0,0.000900901,0,0.001801802,0.001801802,0.351287417,0.505050505,0.768200837,0.278481013,0.317615359,0.37607311,0.697368421,1
9436,0.21689461,0.255402554,0.4,0,0,0.5,0.027777778,1,0.666666667,0,0,0.000900901,0.000900901,0.000900901,0.011854047,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.084502722,0.000900901,0.008108108,0,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0,0.8,0.5,1,0.000900901,0,0,0.008108108,0.464470931,0.262626263,0.818410042,0.345991561,0.495789828,0.495153697,0.578947368,0
9578,0.220158602,0.255402554,0.2,0.5,0,1,0,1,0.333333333,0.967741935,0,0.000900901,0.000900901,0.000900901,0.006667901,1,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.084886128,0.000900901,0.007207207,0.076923077,0.153846154,0.5,0.333333333,0.046511628,0.05,0.5,0.333333333,0.2,0,0.5,0.333333333,0,0,0.001801802,0.002702703,0.332726776,0.98989899,0.818410042,0.223628692,0.185921186,0.329825533,1,1
9671,0.222296288,0.255402554,0.4,0.5,0,0.5,0.986111111,1,0.666666667,0,0,0.000900901,0.000900901,0.000900901,0.004815707,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.08312246,0,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0,0.8,0.5,1,0,0,0,0.008108108,0.685924848,0.151515152,0.818410042,0.443037975,0.800943078,0.785654943,0.526315789,0
9678,0.222457189,0.148601486,0,0.5,0,0,0.986111111,1,0,0.967741935,0,0.000900901,0.000900901,0.000900901,0.011113169,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.087646653,0.001801802,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0.000900901,0,0.008108108,0.488945501,0.212121212,1,0.392405063,0.560121253,0.505954029,0.394736842,0
9680,0.222503161,0.148601486,0.2,0.5,0,0,0.986111111,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.014817559,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.087953378,0,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0.000900901,0,0.008108108,0.46701847,0.202020202,1,0.367088608,0.668912092,0.604264747,0.513157895,0
9681,0.222526146,0.148601486,0,0.5,0,0,0.041666667,1,0,0,0,0.000900901,0.000900901,0.000900901,0.011854047,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.087876697,0.002702703,0.008108108,0.076923077,0.307692308,1,1,0.046511628,0.175,1,1,0.2,0.8,1,1,0,0.000900901,0.000900901,0.008108108,0.561914294,0.101010101,1,0.443037975,0.557763557,0.47659928,0.486842105,0
9693,0.222801977,0.148601486,0.4,0,0,0,0.027777778,1,0.666666667,0,0,0.000900901,0.000900901,0.000900901,0.013335803,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.087953378,0.001801802,0.008108108,0,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0.2,0.8,0.5,1,0,0,0,0.008108108,0.589664271,0.04040404,1,0.544303797,0.695183563,0.63943506,0.565789474,0
9725,0.223537524,0.35300353,0.4,0.5,0,0,0.027777778,1,0.666666667,0,0,0.000900901,0.000900901,0.000900901,0.007408779,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.084502722,0,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0.2,0.8,0.5,1,0,0,0,0.008108108,0.351287417,0.505050505,0.768200837,0.278481013,0.317615359,0.37607311,0.697368421,0
9771,0.224594874,1,0.4,0.5,0,0.5,0.027777778,1,0.666666667,0,0,0.000900901,0.000900901,0.000900901,0.011854047,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.085882984,0.001801802,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0,0.8,0.5,1,0,0,0,0.008108108,0.251296515,0.03030303,0.858577406,0.53164557,0.333108791,0.292439767,0.486842105,0
9779,0.224778761,0.35300353,0.4,0.5,1,1,0.027777778,1,0.666666667,0,0,0.000900901,0.000900901,0.000900901,0.013706242,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.09493137,0.000900901,0.001801802,0.076923077,0.076923077,0.5,0.333333333,0,0.1,0.5,0.333333333,0,0.2,0.5,0.333333333,0,0,0,0.008108108,0.77536166,0.202020202,0.768200837,0.683544304,0.839676659,0.701190806,0.486842105,0
9780,0.224801747,0.359803598,0.2,0.5,0,0,0.986111111,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.00370439,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.083889272,0.001801802,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0.2,0.8,0.5,1,0,0,0,0.008108108,0.378764444,0.353535354,0.778242678,0.464135021,0.321993937,0.469952922,0.644736842,0
9783,0.224870705,0.255402554,0.4,0.5,0,0,0.027777778,1,0.666666667,0,0,0.000900901,0.000900901,0.000900901,0.008520096,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.084272678,0.001801802,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0.2,0.8,0.5,1,0,0,0,0.008108108,0.579565099,0.222222222,0.818410042,0.485232068,0.508925564,0.554970922,0.539473684,0
9792,0.225077577,0.493404934,0.4,0.5,0,0.5,0.027777778,1,0.666666667,0,0,0.000900901,0.000900901,0.000900901,0.006667901,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.084809447,0.000900901,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0,0.8,0.5,1,0,0,0,0.008108108,0.469020107,0.090909091,0.79748954,0.405063291,0.501178848,0.574356134,0.578947368,0
9793,0.225100563,0.255402554,0.4,0.5,0,0.5,0.027777778,1,0.666666667,0,0,0.000900901,0.000900901,0.000900901,0.008149657,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.083505866,0,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0,0.8,0.5,1,0,0,0.000900901,0.008108108,0.395596397,0.141414141,0.818410042,0.375527426,0.483664534,0.467183606,0.75,0
9796,0.225169521,0.148601486,0.4,0.5,0,0.5,0.027777778,1,0.666666667,0,0,0.000900901,0.000900901,0.000900901,0.00703834,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.083812591,0.000900901,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0,0.8,0.5,1,0,0,0.000900901,0.008108108,0.455463561,0.828282828,1,0.248945148,0.402829235,0.424259208,0.736842105,0
9803,0.225330422,0.148601486,0.4,1,0,1,0.027777778,1,0.666666667,0,0,0.000900901,0.000900901,0.000900901,0.01444712,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.090100452,0,0.000900901,0.076923077,0,0.5,0.333333333,0.046511628,0.125,0.5,0.333333333,0,0.2,0.5,0.333333333,0,0,0,0.008108108,0.758529706,0.090909091,1,0.443037975,0.81003705,0.832179452,0.447368421,0
9894,0.227422135,0.35300353,0.2,0.5,0,0.5,0.125,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.005556585,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.084119316,0,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0,0.8,0.5,1,0,0,0.001801802,0.008108108,0.500500409,0.474747475,0.768200837,0.282700422,0.401145167,0.511492661,0.644736842,0
10052,0.231053902,0.148601486,0,0.5,0,1,0.986111111,1,0,0,0,0.000900901,0.000900901,0.000900901,0.012965364,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.085499578,0.005405405,0.001801802,0.076923077,0.076923077,0.5,0.333333333,0.046511628,0.05,0.5,0.333333333,0,0.2,0.5,0.333333333,0,0,0.000900901,0.008108108,0.301792376,0.323232323,1,0.320675105,0.249578983,0.306563279,0.802631579,0
10084,0.231789449,0.148601486,0,0.5,0,0,0.083333333,1,0,0,0,0.000900901,0.000900901,0.000900901,0.005927024,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.085116172,0.001801802,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0.2,0.8,0.5,1,0,0,0,0.008108108,0.518879083,0.777777778,1,0.160337553,0.405186932,0.638327333,0.763157895,0
10109,0.232364096,0.255402554,0,0.5,0,0.5,0.083333333,1,0,0,0,0.000900901,0.000900901,0.000900901,0.01444712,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.097461851,0,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0,0.8,0.5,1,0,0,0,0.008108108,0.610044582,0.272727273,0.818410042,0.443037975,0.724149545,0.566602049,0.407894737,0
10119,0.232593955,0.35300353,0.2,0.5,0,0.5,0.083333333,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.007779218,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.084732766,0.000900901,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0,0.8,0.5,1,0,0,0.001801802,0.008108108,0.542443818,0.101010101,0.768200837,0.514767932,0.726844055,0.666851288,0.736842105,0
10193,0.234294909,0.148601486,0,0.5,0,0,0.986111111,1,0,0,0,0.000900901,0.000900901,0.000900901,0.01444712,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.086266391,0.001801802,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0.2,0.8,0.5,1,0,0,0,0.008108108,0.374488218,0.131313131,1,0.5907173,0.41495453,0.412905012,0.513157895,0
10210,0.234685668,0.35300353,0.2,0.5,0,0.5,0,1,0.333333333,0,0,0.000900901,0.000900901,0.000900901,0.010372291,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.087876697,0.005405405,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0,0.8,0.5,1,0,0,0.001801802,0.008108108,0.519515968,0.535353535,0.768200837,0.341772152,0.465813405,0.609526447,0.934210526,0
10229,0.2351224,0.148601486,0,0.5,0,0,0.083333333,1,0,0,0,0.000900901,0.000900901,0.000900901,0.018892387,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.096695039,0,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0.2,0.8,0.5,1,0,0,0,0.008108108,0.530524975,0.171717172,1,0.831223629,0.625799933,0.597064525,0.605263158,0
10334,0.237535915,0.148601486,0,0.5,0,0.5,0,1,0,0,0,0.000900901,0.000900901,0.000900901,0.015928876,0.5,0.000900901,0.000900901,0.000900901,0.000900901,0,0,0.001801802,0.003603604,0.085959666,0.000900901,0.008108108,0.076923077,0.307692308,0.5,1,0.046511628,0.175,0.5,1,0,0.8,0.5,1,0,0,0.000900901,0.008108108,0.538076608,0.090909091,1,0.485232068,0.602222971,0.566325118,0.434210526,0
