,Unnamed: 0,Unnamed: 0.1,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
20,25,0.0043683382841167,1.0,0.8,0.5,0.5,1.0,0.0,1.0,0.0,0.032258064516129,1.0,0.0009009009009009,0.0,0.0009009009009009,0.0023809523809523,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0293838146044361,0.0,0.0,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.0930232558139534,0.5,0.3333333333333333,0.0,0.25,0.5,0.3333333333333333,0.0,0.0018018018018018,0.0045045045045045,0.0,0.6267855333806098,0.0588235294117647,1.0,0.6513157894736842,0.732662192393736,0.6940242995288868,0.5263157894736842,0.0
21,26,0.0045430718154813,1.0,0.8,0.5,0.5,0.5,0.0,1.0,0.0,0.032258064516129,1.0,0.0009009009009009,0.0,0.0009009009009009,0.0059523809523809,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0299885531629986,0.0,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.1627906976744186,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0018018018018018,0.0045045045045045,0.0,0.6943572079829805,0.0823529411764705,1.0,0.7302631578947368,0.8169276659209544,0.899578477560129,0.25,0.0
22,27,0.004717805346846,0.1694016940169401,0.4,0.5,0.5,0.5,0.0,1.0,0.6666666666666667,0.0967741935483871,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0785714285714285,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0306580851385499,0.0072072072072072,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.1627906976744186,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0018018018018018,0.0045045045045045,0.0045045045045045,0.8069091277479485,0.2,0.9623588456712672,0.8421052631578947,0.9179716629381058,0.762459707413836,0.5,0.0
23,28,0.0048925388782107,1.0,0.2,0.5,0.5,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0178571428571428,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0299777542601671,0.0,0.0,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.0930232558139534,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0018018018018018,0.0,0.0018018018018018,0.3153682504305541,0.0705882352941176,1.0,0.5263157894736842,0.3154362416107382,0.2712620877758492,0.4736842105263157,0.0
24,29,0.0050672724095753,1.0,0.8,0.5,0.5,1.0,0.0,1.0,0.0,0.0967741935483871,1.0,0.0009009009009009,0.0,0.0009009009009009,0.0238095238095238,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0303881125677631,0.0,0.0,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.0930232558139534,0.5,0.3333333333333333,0.0,0.25,0.5,0.3333333333333333,0.0,0.0018018018018018,0.0045045045045045,0.0072072072072072,0.601053591328133,0.1294117647058823,1.0,0.8026315789473684,0.6092468307233407,0.8720555417803124,0.2894736842105263,0.0
25,30,0.00524200594094,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0547619047619047,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0311224379603032,0.0,0.0,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.0930232558139534,0.5,0.3333333333333333,0.0,0.25,0.5,0.3333333333333333,0.0,0.0018018018018018,0.0,0.0018018018018018,0.601053591328133,0.1294117647058823,1.0,0.8026315789473684,0.6092468307233407,0.8720555417803124,0.2894736842105263,0.0
26,31,0.0054167394723047,0.1694016940169401,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0095238095238095,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0303773136649316,0.0009009009009009,0.0,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.0930232558139534,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.8666801742477966,0.2,0.9623588456712672,0.7302631578947368,0.7606263982102908,0.6967517976692289,0.5,0.0
27,32,0.0055914730036694,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0967741935483871,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0095238095238095,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.5,0.0018018018018018,0.0036036036036036,0.0303449169564372,0.0018018018018018,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.1627906976744186,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0045045045045045,0.0072072072072072,0.3153682504305541,0.0705882352941176,1.0,0.5263157894736842,0.3154362416107382,0.2712620877758492,0.4736842105263157,0.0
28,33,0.005766206535034,0.1694016940169401,0.4,0.5,0.5,0.0,0.0,1.0,0.6666666666666667,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0154761904761904,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0294594069242564,0.0009009009009009,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.1627906976744186,0.5,1.0,0.2,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.4292371593556884,0.0588235294117647,0.9623588456712672,0.7697368421052632,0.5439970171513795,0.449293330027275,0.3026315789473684,0.0
29,34,0.0059409400663987,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0476190476190476,1.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0299129608431783,0.0,0.0009009009009009,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.0930232558139534,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.1529411764705882,1.0,0.8355263157894737,0.965697240865026,0.8651128192412596,0.1973684210526315,0.0
30,35,0.0061156735977634,0.1694016940169401,0.4,0.5,0.5,0.5,0.0277777777777777,1.0,0.6666666666666667,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0285714285714285,0.0,0.0,0.0009009009009009,0.0009009009009009,0.0009009009009009,0.0,0.0,0.0018018018018018,0.0036036036036036,0.0295242003412453,0.0018018018018018,0.0081081081081081,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.1627906976744186,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0081081081081081,0.5033937797588897,0.3058823529411765,0.9623588456712672,0.7236842105263157,0.5089485458612975,0.4728489957847756,0.4342105263157894,1.0
31,36,0.006290407129128,0.1694016940169401,0.8,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0023809523809523,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0301181399969763,1.0,1.0,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0232558139534883,0.0930232558139534,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.4980245162597508,0.2235294117647058,0.9623588456712672,0.381578947368421,0.4910514541387024,0.465658318869328,0.3552631578947368,1.0
32,37,0.0064651406604927,0.1694016940169401,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.967741935483871,0.0,1.0,1.0,1.0,0.0154761904761904,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0303341180536057,1.0,1.0,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.1627906976744186,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5352041333198257,0.1294117647058823,0.9623588456712672,0.9078947368421052,0.6346010439970171,0.4735928589139598,0.25,1.0
33,38,0.0066398741918574,0.1694016940169401,0.8,0.5,0.5,1.0,0.0,1.0,0.0,0.032258064516129,1.0,1.0,1.0,1.0,0.0035714285714285,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0311656335716291,1.0,1.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0930232558139534,0.0930232558139534,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.5352041333198257,0.1294117647058823,0.9623588456712672,0.9078947368421052,0.6346010439970171,0.4735928589139598,0.25,1.0
34,40,0.0069893412545867,0.1694016940169401,0.8,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0083333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0302909224422798,1.0,1.0,0.0769230769230769,0.0769230769230769,0.5,0.3333333333333333,0.0930232558139534,0.0930232558139534,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.4407861412217607,0.1764705882352941,0.9623588456712672,0.6842105263157894,0.3885160328113348,0.372923382097694,0.5263157894736842,1.0
35,42,0.007338808317316,0.1694016940169401,0.8,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0035714285714285,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0297293794950433,1.0,1.0,0.0,0.3076923076923077,0.0,1.0,0.0930232558139534,0.1627906976744186,0.0,1.0,0.2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2665383446459325,0.2588235294117647,0.9623588456712672,0.8092105263157894,0.3247576435495898,0.3297793206050087,0.9473684210526316,1.0
36,43,0.0075135418486807,0.1694016940169401,0.8,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0059523809523809,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0299345586488412,1.0,1.0,0.0769230769230769,0.3076923076923077,0.5,1.0,0.0930232558139534,0.1627906976744186,0.5,1.0,0.2,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.4747239388106575,0.1411764705882353,0.9623588456712672,1.0,0.6528709917971662,0.4874783039920655,0.4736842105263157,1.0
37,45,0.0078630089114101,0.1694016940169401,0.8,0.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0011904761904761,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0297509773007062,1.0,1.0,0.0,0.3076923076923077,0.0,1.0,0.0930232558139534,0.1627906976744186,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4388613109107486,0.2117647058823529,0.9623588456712672,0.5855263157894737,0.2766592095451156,0.447309695016117,1.0,1.0
