,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
6650,0.16940169401694016,0.4,1.0,1.0,1.0,0.027777777777777776,1.0,0.6666666666666667,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.011227353916815515,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.03012893889980778,0.0009009009009009009,0.007207207207207207,0.07692307692307693,0.0,0.5,0.3333333333333333,0.09302325581395349,0.0,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0,0.008108108108108109,0.4779776373359261,0.20212765957446807,0.9623588456712673,0.381578947368421,0.45681581685744016,0.3592195868400918,0.35526315789473684,1.0
7221,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0025516713447307983,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,1.0,0.0,0.0009009009009009009,0.001801801801801802,0.029761776203537725,0.002702702702702703,0.007207207207207207,0.0,0.07692307692307693,0.5,0.3333333333333333,0.0,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045045,0.001801801801801802,0.5578026251823043,0.14893617021276595,1.0,0.5921052631578947,0.5626083940339923,0.4240627390971691,0.42105263157894735,0.0
7960,0.16220162201622015,0.2,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0071446797652462354,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.029308222284615885,0.007207207207207207,0.007207207207207207,0.07692307692307693,0.0,0.5,0.3333333333333333,0.09302325581395349,0.0,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.001801801801801802,0.001801801801801802,0.19484686436558094,0.18085106382978722,0.9510664993726474,0.4671052631578947,0.19216094346167187,0.16966335118592196,0.5526315789473684,0.0
7987,0.16220162201622015,0.8,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,1.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.029621390466728584,0.007207207207207207,0.007207207207207207,0.07692307692307693,0.0,0.5,0.3333333333333333,0.09302325581395349,0.0,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.001801801801801802,0.0045045045045045045,0.007207207207207207,0.19484686436558094,0.18085106382978722,0.9510664993726474,0.4671052631578947,0.19216094346167187,0.16966335118592196,0.5526315789473684,0.0
8096,0.16220162201622015,0.4,1.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.008165348303138555,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.029448608021425026,0.001801801801801802,0.0009009009009009009,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.0,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0,0.0009009009009009009,0.46582401555663583,0.1276595744680851,0.9510664993726474,0.6118421052631579,0.441207075962539,0.33473603672532515,0.631578947368421,0.0
8287,0.16940169401694016,0.4,1.0,1.0,1.0,0.986111111111111,1.0,0.6666666666666667,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.013779025261546313,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.02983736852335803,0.001801801801801802,0.0009009009009009009,0.07692307692307693,0.0,0.5,0.3333333333333333,0.046511627906976744,0.09302325581395349,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.008108108108108109,0.45561497326203204,0.1276595744680851,0.9623588456712673,1.0,0.6073534512660423,0.37605202754399386,0.47368421052631576,1.0
8512,0.16940169401694016,0.2,1.0,1.0,1.0,0.125,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.008165348303138555,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.029621390466728584,0.0,0.001801801801801802,0.07692307692307693,0.0,0.5,0.3333333333333333,0.09302325581395349,0.5581395348837209,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.001801801801801802,0.008108108108108109,0.2427807486631016,0.1595744680851064,0.9623588456712673,0.7302631578947368,0.20360735345126604,0.14269319051262433,0.42105263157894735,1.0
8529,0.16940169401694016,0.8,1.0,1.0,1.0,0.125,1.0,0.0,0.0,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0005103342689461597,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.029621390466728584,0.0,0.001801801801801802,0.07692307692307693,0.0,0.5,0.3333333333333333,0.09302325581395349,0.5581395348837209,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045045,0.008108108108108109,0.2427807486631016,0.1595744680851064,0.9623588456712673,0.7302631578947368,0.20360735345126604,0.14269319051262433,0.42105263157894735,1.0
8668,0.16220162201622015,0.6000000000000001,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.012248022454707833,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.029632189369560056,0.0009009009009009009,0.001801801801801802,0.0,0.07692307692307693,0.5,0.3333333333333333,0.0,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.002702702702702703,0.008108108108108109,0.2611570247933884,0.11702127659574468,0.9510664993726474,0.4605263157894737,0.18765175164758932,0.20256312165263962,0.5263157894736842,1.0
8847,1.0,0.2,1.0,1.0,1.0,0.986111111111111,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.008675682572084715,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.02978337400920067,0.001801801801801802,0.007207207207207207,0.07692307692307693,0.0,0.5,0.3333333333333333,0.09302325581395349,0.0,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0,0.008108108108108109,0.20593096742829362,0.13829787234042554,1.0,0.7828947368421052,0.21748178980228927,0.17368018362662585,0.7368421052631579,1.0
9188,1.0,0.0,1.0,1.0,1.0,0.986111111111111,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.009696351109977035,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.029729379495043305,0.001801801801801802,0.007207207207207207,0.0,0.07692307692307693,0.5,0.3333333333333333,0.09302325581395349,0.046511627906976744,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0,0.008108108108108109,0.21915410792416137,0.1276595744680851,1.0,0.5328947368421052,0.25667707249392996,0.2528691660290742,0.5526315789473684,1.0
10406,0.16940169401694016,0.2,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.967741935483871,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.015310028068384792,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.030377313664931647,0.005405405405405405,0.005405405405405405,0.0,0.07692307692307693,1.0,0.6666666666666667,0.046511627906976744,0.09302325581395349,1.0,0.6666666666666667,0.2,0.0,1.0,0.6666666666666667,0.0,0.0,0.001801801801801802,0.008108108108108109,0.7744287797763733,0.18085106382978722,0.9623588456712673,0.8421052631578947,0.8539715574054804,0.5881790359602143,0.5,1.0
10746,0.16940169401694016,0.4,1.0,1.0,1.0,0.027777777777777776,1.0,0.6666666666666667,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.013268690992600153,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.029999352065830116,0.0,0.001801801801801802,0.0,0.07692307692307693,1.0,0.6666666666666667,0.0,0.09302325581395349,1.0,0.6666666666666667,0.0,0.2,1.0,0.6666666666666667,0.0,0.0,0.0,0.008108108108108109,0.600291686922703,0.3404255319148936,0.9623588456712673,0.34868421052631576,0.5254942767950052,0.43056618209640396,0.35526315789473684,1.0
11099,0.16940169401694016,0.0,1.0,1.0,1.0,0.986111111111111,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.015820362337330952,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.030053346579987476,0.0,0.001801801801801802,0.07692307692307693,0.0,0.5,0.3333333333333333,0.023255813953488372,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0,0.008108108108108109,0.4831307729703451,0.2765957446808511,0.9623588456712673,0.7236842105263157,0.47346514047866806,0.36476664116296864,0.43421052631578944,1.0
11744,0.16220162201622015,0.4,1.0,1.0,1.0,0.125,1.0,0.6666666666666667,0.0,0.0,1.0,1.0,1.0,0.011737688185761675,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.029642988272391528,1.0,1.0,0.0,0.07692307692307693,1.0,0.6666666666666667,0.0,0.09302325581395349,1.0,0.6666666666666667,0.0,0.2,1.0,0.6666666666666667,1.0,1.0,1.0,0.008108108108108109,0.4299465240641711,0.23404255319148937,0.9510664993726474,0.5855263157894737,0.3309053069719043,0.3274674827850038,0.9473684210526315,1.0
11870,0.16220162201622015,0.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.015820362337330952,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.03085246538951643,1.0,1.0,0.0,0.07692307692307693,0.5,0.3333333333333333,0.0,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,1.0,1.0,1.0,0.008108108108108109,0.5458434613514827,0.13829787234042554,0.9510664993726474,0.5723684210526315,0.40756156781130765,0.27869166029074216,0.5,1.0
12982,1.0,0.6000000000000001,1.0,1.0,1.0,0.027777777777777776,1.0,1.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.005103342689461597,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.02952420034124533,0.007207207207207207,0.001801801801801802,0.07692307692307693,0.0,0.5,0.3333333333333333,0.09302325581395349,0.5348837209302325,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0009009009009009009,0.0009009009009009009,0.002702702702702703,0.008108108108108109,0.2032085561497326,0.20212765957446807,1.0,0.7039473684210525,0.16129032258064516,0.20256312165263962,0.5263157894736842,1.0
13142,1.0,0.4,1.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.009696351109977035,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.029923759746009807,0.0,0.001801801801801802,0.07692307692307693,0.0,0.5,0.3333333333333333,0.09302325581395349,0.0,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0,0.008108108108108109,0.360719494409334,0.09574468085106383,1.0,0.7039473684210525,0.4255983350676379,0.31006120887528693,0.6578947368421052,1.0
