,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
70,0.4014040140401404,0.0,0.0,0.5,1.0,0.986111111111111,1.0,0.0,0.03225806451612903,0.0,1.0,1.0,1.0,0.03803131991051454,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.022508038585209004,0.75,0.6666666666666665,0.0,0.0,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,1.0,0.0,1.0,0.2783907475077163,0.7000000000000001,0.4615894039735099,0.17293233082706766,0.1902849493210939,0.3267250653142769,0.381578947368421,0.0
71,0.11244112441124411,0.25,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.1319910514541387,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.04092370651856182,0.75,1.0,0.07692307692307693,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,1.0,0.0,1.0,0.14187391350622627,0.5,0.6483443708609271,0.2832080200501253,0.17842799770510614,0.18687567235285077,0.5526315789473684,0.0
190,0.3108431084310843,1.0,0.0,0.5,0.5,0.125,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.01789709172259508,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.022215726395790704,0.0,1.0,0.0,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,1.0000000000000002,1.0,0.15361691559938978,0.65,0.48410596026490066,0.41102756892230574,0.2084528590552687,0.20147533425541722,0.0,0.0
191,0.11244112441124411,1.0,0.0,0.5,0.5,0.125,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.03131991051454139,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.024554223911137093,0.75,1.0,0.0,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.8,1.0,0.14393159967360838,0.53,0.6483443708609271,0.2982456140350877,0.18932874354561102,0.18887352082372827,0.5394736842105263,0.0
192,0.11244112441124411,1.0,0.0,0.5,1.0,0.125,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.03131991051454139,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06109324758842444,0.125,0.1111111111111111,0.0,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.1504949090006031,0.18,0.6483443708609271,0.3258145363408521,0.2587492828456684,0.272629475948978,0.5657894736842105,0.0
195,0.4014040140401404,1.0,0.5,0.5,0.5,0.125,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.020134228187919465,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.048523823443437586,0.125,1.0,0.07692307692307693,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,1.0,0.8,1.0,0.14091602511796217,0.35000000000000003,0.4615894039735099,0.43609022556390975,0.22948938611589215,0.1957891501459966,0.5,0.0
197,0.3108431084310843,1.0,0.5,0.5,0.5,0.125,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.01789709172259508,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.021923414206372404,0.0,1.0,0.07692307692307693,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,1.0000000000000002,1.0,0.136587788696917,0.5700000000000001,0.48410596026490066,0.44611528822055135,0.18512143813348633,0.1847241432303673,0.6184210526315789,0.0
217,0.4174041740417404,1.0,0.5,0.5,1.0,0.986111111111111,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.020134228187919465,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.061970184156679334,0.0,0.2222222222222222,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.5341469471742292,0.31,0.571523178807947,0.3082706766917293,0.7802639127940333,0.7911479944674965,0.18421052631578946,0.0
221,0.4014040140401404,1.0,0.5,0.5,0.5,0.125,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.008948545861297539,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.04150833089739842,0.0,1.0,0.07692307692307693,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,1.0000000000000002,1.0,0.5398588001561003,0.67,0.4615894039735099,0.44862155388471175,0.5496270797475616,0.5879821730444137,0.14473684210526316,0.0
230,0.4014040140401404,1.0,0.5,0.5,1.0,0.125,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.03131991051454139,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.03712364805612394,0.125,0.2222222222222222,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.8,1.0,0.45801255898109056,0.81,0.4615894039735099,0.46867167919799496,0.4497991967871486,0.4747195328108191,0.13157894736842105,0.0
243,0.3108431084310843,1.0,0.5,0.5,0.5,0.125,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.04250559284116331,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.16720257234726688,0.0,1.0,0.07692307692307693,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.8,1.0,0.0932699471387519,0.08,0.48410596026490066,0.9323308270676691,0.1451520367183018,0.2003995696941755,0.6710526315789473,0.0
245,0.3108431084310843,1.0,0.5,0.5,1.0,0.125,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.01789709172259508,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.033615901783104356,0.0,0.0,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,1.0000000000000002,1.0,0.24926384503494517,0.61,0.48410596026490066,0.3558897243107769,0.27710843373493976,0.28507760872906096,0.7236842105263157,0.0
249,0.3108431084310843,1.0,0.5,0.5,0.5,0.125,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.002237136465324385,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.03800058462437884,0.0,1.0,0.07692307692307693,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,1.0,0.8,1.0,0.2230460850746798,0.91,0.48410596026490066,0.17794486215538846,0.13444253203289347,0.23759028738281848,0.75,0.0
275,0.3108431084310843,1.0,0.5,0.5,1.0,0.125,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.008948545861297539,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.03712364805612394,0.125,0.0,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.8,1.0,0.2523148969383049,0.55,0.48410596026490066,0.3659147869674185,0.30694205393000573,0.3473182726294759,0.21052631578947367,0.0
417,0.4014040140401404,1.0,0.0,0.5,1.0,0.125,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.053691275167785234,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.030692779888921367,0.0,0.2222222222222222,0.0,0.0,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.8,1.0,0.24575158761131016,0.5,0.4615894039735099,0.40852130325814534,0.33314209217823676,0.3205778392500384,0.23684210526315788,0.0
428,0.11244112441124411,1.0,0.5,0.5,1.0,0.125,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.04250559284116331,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.015492546039169833,0.0,0.1111111111111111,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.8,1.0,0.227303366800298,0.66,0.6483443708609271,0.16040100250626566,0.12507171543316123,0.21592131550637772,0.763157894736842,0.0
431,0.11244112441124411,1.0,0.5,0.5,0.0,0.125,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.02684563758389262,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07453960830166617,0.0,1.0,0.07692307692307693,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,1.0,0.8,0.5,1.0,0.0,0.0,0.8,1.0,0.18955546883315003,0.34,0.6483443708609271,0.40350877192982454,0.27251864601262193,0.26248655294298445,0.3684210526315789,0.0
441,0.3108431084310843,1.0,1.0,0.5,1.0,0.125,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.008948545861297539,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.042092955276235015,0.0,0.2222222222222222,0.0,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,1.0000000000000002,1.0,0.13924858977542837,0.93,0.48410596026490066,0.2756892230576441,0.13616370242876266,0.1879514369140925,0.513157894736842,0.0
2169,0.3108431084310843,1.0,0.5,1.0,1.0,0.986111111111111,1.0,0.0,0.0967741935483871,1.0,1.0,0.0,1.0,0.03131991051454139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.04443145279158141,0.0,0.8888888888888888,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.047619047619047616,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,1.0,0.0,1.0000000000000002,1.0,0.14712456096782203,0.9400000000000001,0.48410596026490066,0.13533834586466165,0.04475043029259897,0.10665437221453818,0.7894736842105263,0.0
2170,0.3108431084310843,1.0,0.0,0.5,0.5,0.986111111111111,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.01789709172259508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10523238819058754,0.125,1.0,0.0,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,1.0,0.0,1.0000000000000002,1.0,0.10001064320431403,0.97,0.48410596026490066,0.21052631578947367,0.0757314974182444,0.12386660519440601,0.9078947368421052,0.0
2171,0.3108431084310843,1.0,0.5,0.5,1.0,0.986111111111111,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.06711409395973154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1385559777842736,0.25,0.8888888888888888,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,1.0,0.0,1.0000000000000002,1.0,0.12232589491609606,0.24,0.48410596026490066,0.44862155388471175,0.15280168292216484,0.20962040879053326,0.9078947368421052,0.0
2174,0.3108431084310843,1.0,0.5,1.0,1.0,0.986111111111111,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.06711409395973154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.092955276235019,0.0,0.8888888888888888,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.038461538461538464,0.5,0.3333333333333333,1.0,0.0,0.5,0.3333333333333333,1.0,0.0,1.0000000000000002,1.0,0.11955866179444424,0.44,0.48410596026490066,0.2656641604010025,0.056989864218779884,0.07053941908713693,0.5789473684210527,0.0
2176,0.3108431084310843,1.0,0.5,0.5,0.5,0.986111111111111,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.06711409395973154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07395498392282958,0.125,0.8888888888888888,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,1.0,0.0,1.0000000000000002,1.0,0.13885833895058006,0.64,0.48410596026490066,0.18546365914786966,0.08873589596481163,0.198248040571692,1.0,0.0
2177,0.3108431084310843,1.0,0.5,0.5,0.0,0.986111111111111,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.08501118568232663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07483192049108447,0.25,1.0,0.07692307692307693,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,1.0,0.8,0.5,1.0,1.0,0.0,1.0000000000000002,1.0,0.11828147727675878,0.76,0.48410596026490066,0.18045112781954886,0.06559571619812583,0.12586445366528354,1.0,0.0
